Номер<br>ABCnet;Номер Заказа<br>(Дилер);Номер формы выхода;Модель;Версия Модели;Кузов;Цвет Кузова;Двигатель;Kоробка передач;Номер VIN;Версия;Дата заказа;Тип Тек. Рез.;Статус;Пользователь, создавший заказ;Пользователь, зарезервивавший заказ;Дата резервации до;Номер SIV;Отделка Салона;Опции 1;Опции 2;Опции 3;Опции 4;Опции 5;Опции 6;Опции 7;Опции 8;Опции 9;Опции 10;Опции 11;Опции 12;Опции 13;Опции 14;Опции 15;Опции 16;Опции 17;Опции 18;Опции 19;Опции 20;Опции 21;Опции 22;Опции 23;Опции 24;Опции 25;Опции 26;Опции 27;Опции 28;Опции 29;Опции 30;Дата Продажи;Сумма Счета;Номер Заказа Финального Клиента;Дилер;Номер Счета/Накл.;Местонахождение;Идентификационный Номер Покупателя;Тип Оплаты;Ожид.дата доставки;Место доставки;Дополнение;Тип Текущего Резервирования;Тип Предыдущего Резервирования;Год выпуска;Топливо;Комментарии;Subsidiary identification;Last Central DM Action;Dealer estimated delivery date;
538709;9002;376847;308 T7;308 SKD MV 5D All 1.6 120ch AT/ 1PT7A5QCAL32BKD0;Hatchback 5 Doors;VGM0-VAPOR GREY;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9BM013414;1PT7A5QCAL32Z0;07/07/2011 17:04:36;Final Customer Order;Продан клиенту;;D737660;;RC172877;TTFX-NOIR;UB01 - Парктроник задний;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27/01/2012;;;RU3710R;F-00372999;Продан клиенту;RU3710R_7507201525;;21/10/2011;3710-ООО "Леонар Авто";29/09/11 06:16<br /> - <i>MODIFIED BY PCR</i><br />29/09/11 06:16<br /> - <i>MODIFIED BY PCR</i><br />22/10/11 10:15<br /> - <i>MODIFIED BY PCR</i><br />22/10/11 10:15<br /> - <i>MODIFIED BY PCR</i><br />25/10/11 09:50<br /> - <i>MODIFIED BY PCR</i><br />25/10/11 09:50<br /> - <i>MODIFIED BY PCR</i><br />31/10/11 14:48<br /> - <i>MODIFIED BY PCR</i><br />31/10/11 14:48<br /> - <i>MODIFIED BY PCR</i><br />31/10/11 14:48<br /> - <i>MODIFIED BY PCR</i><br />26/01/12 17:00<br /> - <i>YES</i><br />27/01/12 17:01<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;02;;;;In Dealership;
661636;9003;412861;W2 EUROPE;508 ACCESS 1,6 Vti 120ch EGS6 / 1PW2A4FCAR32A0B0;Sedan 4 Doors;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);PILOTEE  6 RAPPORTS;;1PW2A4FCAR32A0;11/01/2012 16:17:23;SO in production;Заказ принят;;;;RC197051;3EFX-C&T DARA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;Производство;;;23/03/2012;3710-ООО "Леонар Авто";;SO in production;;*;02;;;;;
661644;9003;412865;W2 EUROPE;508 ACTIVE 1,6 Vti 150ch BVA / 1PW2A4LCLM32JGB0;Sedan 4 Doors;K2M0-METAL.VERNIS B BRUN GUARANJA;EP6CDT M 1598 4 C E (  02);AUTOMATIC 6-SPEED;;1PW2A4LCLM32JG;11/01/2012 16:17:22;SO in production;Заказ принят;;;;RC197168;Q1FD-BEIGE;WLMU - DO/YB01JY02LX14RCT6T;LA04 - LA04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;Производство;;;23/03/2012;3710-ООО "Леонар Авто";;SO in production;;*;02;;;;;
605462;9001;403727;Боксер;FgTI 440 L4H2(120hp)/Line22_base;FRG. EMP.RALLON H2 2;WPP0-BLANC BANQUISE;2188 HDI P.22DTE+ (  01);MANUAL 6-SPEED;VF3YEBMFC12103514;2PU97MHDG6099V;01/09/2011 15:04:13;Final Customer Order;Продан клиенту;;D746548;;RC176808;VMFZ-GRIS 4;FX01 - FX01;HC08 - HC08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27/01/2012;;;RU3710R;F-00382448;Продан клиенту;RU3710R_6500589068;;25/11/2011;3710-ООО "Леонар Авто";20/12/11 14:25<br /> - <i>MODIFIED BY PCR</i><br />20/12/11 14:25<br /> - <i>MODIFIED BY PCR</i><br />20/12/11 14:25<br /> - <i>MODIFIED BY PCR</i><br />27/01/12 13:30<br /> - <i>YES</i><br />27/01/12 15:01<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;01;;;;In Dealership;
50005374;00447289;390118;308 T7;308 SKD MV 5D All 1.6 120ch AT/1PT7A5QCAL32BKD0/LE;Hatchback 5 Doors;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9BM017594;1PT7A5QCAL32Z1;07/10/2011 13:33:44;Final Customer Order;Продан клиенту;D737659;D798289;;RC185334;TTFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27/01/2012;;;RU3710R;F-00384623;Продан клиенту;RU3710R_7509536692;BPF Payment Mode;23/12/2011;3710-ООО "Леонар Авто";07/10/11 13:16<br /> - <i>YES</i><br />08/10/11 04:25<br /> - <i>MODIFIED BY PCR</i><br />08/10/11 04:25<br /> - <i>MODIFIED BY PCR</i><br />29/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />29/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />21/12/11 10:15<br /> - <i>MODIFIED BY PCR</i><br />21/12/11 10:15<br /> - <i>MODIFIED BY PCR</i><br />22/12/11 08:01<br /> - <i>MODIFIED BY PCR</i><br />22/12/11 08:01<br /> - <i>MODIFIED BY PCR</i><br />11/01/12 14:52<br /> - <i>MODIFIED BY PCR</i><br />11/01/12 14:52<br /> - <i>MODIFIED BY PCR</i><br />26/01/12 17:00<br /> - <i>YES</i><br />27/01/12 13:30<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;02;;;;In Dealership;
610791;9001;404319;Боксер;FgTI 440 L4H2(120hp)/Line22_base;FRG. EMP.RALLON H2 2;WPP0-BLANC BANQUISE;2188 HDI P.22DTE+ (  01);MANUAL 6-SPEED;VF3YEBMFC12081509;2PU97MHDG6099V;11/07/2011 13:33:44;Final Customer Order;Продан клиенту;;D746548;;RC174859;VMFZ-GRIS 4;FX01 - FX01;HC08 - HC08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27/01/2012;;;RU3710R;F-00386229;Продан клиенту;RU3710R_7447167877;;21/10/2011;3710-ООО "Леонар Авто";18/01/12 14:14<br /> - <i>MODIFIED BY PCR</i><br />18/01/12 14:14<br /> - <i>MODIFIED BY PCR</i><br />18/01/12 14:14<br /> - <i>MODIFIED BY PCR</i><br />20/01/12 10:15<br /> - <i>YES</i><br />27/01/12 13:30<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;01;;;;In Dealership;
617339;9003;404985;W2 EUROPE;508 ACTIVE 1,6 Vti 150ch BVA / 1PW2A4LCLM32JGB0;Sedan 4 Doors;N9M6-BLANC NACRE;EP6CDT M 1598 4 C E (  02);AUTOMATIC 6-SPEED;VF38D5FEABL096890;1PW2A4LCLM32JG;07/10/2011 16:15:00;Final Customer Order;Продан клиенту;;D737653;;RC185596;3FFX-MI-CUIR MARSTON;WLMU - DO/YB01JY02LX14RCT6T;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26/01/2012;;;RU3710R;F-00381775;Продан клиенту;RU3710R_7447098870;;30/12/2011;3710-ООО "Леонар Авто";15/12/11 16:22<br /> - <i>MODIFIED BY PCR</i><br />15/12/11 16:22<br /> - <i>MODIFIED BY PCR</i><br />15/12/11 16:22<br /> - <i>MODIFIED BY PCR</i><br />24/01/12 11:15<br /> - <i>YES</i><br />26/01/12 16:00<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;02;;;;In Dealership;
50013456;9002;406538;308 T7;308 SKD MV 5D Acc 1.6 120ch MT/ 1PT7A5FCA532BKD0;Hatchback 5 Doors;P9M5-ROUGE BABYLONE;EP6C 1598 4 CE INDIR (  02);MANUAL 5-SPEED;Z8T4C5FS0BM005949;1PT7A5FCA532Z0;06/04/2011 17:18:46;Final Customer Order;Продан клиенту;D737659;D668017;;RC158019;4PFX-NOIR;LE05 - Задние эл.стеклоподъемники;WLRC - Автомагнитола CD RD4+MP3+6динам+упр на рул.колонке;NA01 - Передние сиденья с подогревом;;;;;;;;;;;;;;;;;;;;;;;;;;;;25/01/2012;;;RU3710R;F-00383227;Продан клиенту;RU3710R_7505957794;BPF Payment Mode;03/06/2011;3710-ООО "Леонар Авто";23/12/11 10:15<br /> - <i>YES</i><br />23/12/11 10:15<br /> - <i>YES</i><br />23/12/11 14:31<br /> - <i>MODIFIED BY PCR</i><br />23/12/11 14:31<br /> - <i>MODIFIED BY PCR</i><br />23/12/11 14:31<br /> - <i>MODIFIED BY PCR</i><br />19/01/12 17:15<br /> - <i>YES</i><br />25/01/12 17:15<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;02;;;;In Dealership;
50005505;00447417;390249;308 T7;308 SKD MV 5D Acc 1.6 120ch AT / 1PT7A5FCAL32BKD0;Hatchback 5 Doors;P9M5-ROUGE BABYLONE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9BM017225;1PT7A5FCAL32Z0;07/10/2011 11:03:51;SO (fixed);Продан дилеру;D737659;e343862;;RC185246;4PFX-NOIR;LE05 - Задние эл. стеклоподъёмники;WLRC - Автомагнитола CD RD4+MP3+6динам+упр на рул.колонке;NA01 - Передние сиденья с подогревом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00383172;Продан дилеру;;BPF Payment Mode;16/12/2011;3710-ООО "Леонар Авто";07/10/11 13:31<br /> - <i>YES</i><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />25/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />25/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />15/12/11 10:15<br /> - <i>MODIFIED BY PCR</i><br />15/12/11 10:15<br /> - <i>MODIFIED BY PCR</i><br />16/12/11 08:00<br /> - <i>MODIFIED BY PCR</i><br />16/12/11 08:00<br /> - <i>MODIFIED BY PCR</i><br />23/12/11 14:31<br /> - <i>MODIFIED BY PCR</i><br />23/12/11 14:31<br /> - <i>MODIFIED BY PCR</i>;SO (fixed);SO in production;2011;02;;;;In Dealership;
540768;00436127;379268;Боксер;FgTl 335 L3H2(120hp) / 2PU95KHDG609A080;FRG. EMP.LONG H2 16;4PP0-BLEU IMPERIAL;2188 HDI P.22DTE+ (  01);MANUAL 6-SPEED;VF3YCBMFC12093963;2PU95KHDG6099T;31/08/2011 15:04:27;Final Customer Order;Продан клиенту;;D746548;;RC176372;RYFJ-ROUGE;JO01 - JO01;RE01 - Кондиционер;RK04 - RK04;FX01 - FX01;PE03 - PE03;PX05 - PX05;;;;;;;;;;;;;;;;;;;;;;;;;24/01/2012;;;RU3710R;F-00384507;Продан клиенту;RU3710R_6509765083;Bank Guarantee (BG);11/11/2011;3710-ООО "Леонар Авто";09/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />09/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />07/11/11 13:15<br /> - <i>YES</i><br />19/11/11 04:40<br /> - <i>MODIFIED BY PCR</i><br />19/11/11 04:40<br /> - <i>MODIFIED BY PCR</i><br />09/12/11 08:00<br /> - <i>MODIFIED BY PCR</i><br />09/12/11 08:00<br /> - <i>MODIFIED BY PCR</i><br />11/01/12 14:52<br /> - <i>MODIFIED BY PCR</i><br />11/01/12 14:52<br /> - <i>MODIFIED BY PCR</i><br />24/01/12 15:01<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;01;;;;In Dealership;
50012707;9002;405572;308 T7;308 SKD MV 5D Act 1.6 120ch MT / 1PT7A5NCA532BKD0;Hatchback 5 Doors;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);MANUAL 5-SPEED;Z8T4C5FS0BM016011;1PT7A5NCA532Z0;07/10/2011 13:48:44;Final Customer Order;Продан клиенту;D737659;D737660;;RC185954;XWFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24/01/2012;;;RU3710R;F-00382511;Продан клиенту;RU3710R_7504521995;BPF Payment Mode;16/12/2011;3710-ООО "Леонар Авто";20/12/11 11:45<br /> - <i>YES</i><br />20/12/11 11:45<br /> - <i>YES</i><br />20/12/11 14:26<br /> - <i>MODIFIED BY PCR</i><br />20/12/11 14:26<br /> - <i>MODIFIED BY PCR</i><br />20/12/11 14:26<br /> - <i>MODIFIED BY PCR</i><br />22/01/12 15:00<br /> - <i>YES</i><br />24/01/12 13:46<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;02;;;;In Dealership;
571315;3710;392803;Партнер M5;Partner Origin long VU 800 TOLE 1.6E (Carsan) / 2PM55DT6S532;FRG. EMP.LONG H1 12;5VP0-BLEU LINE;TU5JP4  1587CC  110HP  E (  02);MANUAL 5-SPEED;VF3GANFUCBX515873;2PM55DT6S532FC50/10;15/09/2011 11:04:07;SO (fixed);Продан дилеру;;;;CH608879;N0FZ-GRIS 4;RE01 - Кондиционер;PX06 - PX06;WD05 - WD05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00385526;Продан дилеру;;;27/01/2012;3710-ООО "Леонар Авто";08/12/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />08/12/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />14/12/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />14/12/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />27/12/11 20:22<br /> - <i>MODIFIED BY PCR</i><br />27/12/11 20:22<br /> - <i>MODIFIED BY PCR</i><br />13/01/12 14:15<br /> - <i>MODIFIED BY PCR</i><br />13/01/12 14:15<br /> - <i>MODIFIED BY PCR</i><br />13/01/12 14:15<br /> - <i>MODIFIED BY PCR</i>;SO (fixed);SO in production;2011;02;;;;In Dealership;
584151;9001;398755;Боксер;FgTI 440 L4H2(120hp)/Line22_base;FRG. EMP.RALLON H2 2;WPP0-BLANC BANQUISE;2188 HDI P.22DTE+ (  01);MANUAL 6-SPEED;VF3YEBMFC12082901;2PU97MHDG6099V;11/07/2011 09:48:35;Final Customer Order;Продан клиенту;;D746548;;RC175110;VMFZ-GRIS 4;RK04 - RK04;FX01 - FX01;HC08 - HC08;;;;;;;;;;;;;;;;;;;;;;;;;;;;23/01/2012;;;RU3710R;F-00386225;Продан клиенту;RU3710R_7500557444;;28/10/2011;3710-ООО "Леонар Авто";18/01/12 14:14<br /> - <i>MODIFIED BY PCR</i><br />18/01/12 14:14<br /> - <i>MODIFIED BY PCR</i><br />18/01/12 14:14<br /> - <i>MODIFIED BY PCR</i><br />20/01/12 10:00<br /> - <i>YES</i><br />23/01/12 09:45<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;01;;;;In Dealership;
50005372;00447287;390116;308 T7;308 SKD MV 5D All 1.6 MT5 (120 hp) / 1PT7A5QCA532BKD1;Hatchback 5 Doors;9VM0-NOIR PERLA NERA;EP6C 1598 4 CE INDIR (  02);MANUAL 5-SPEED;Z8T4C5FS0BM016251;1PT7A5QCA532Z1;07/10/2011 11:03:40;SO (fixed);Продан дилеру;D737659;e343862;;RC185262;TTFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00384622;Продан дилеру;;BPF Payment Mode;23/12/2011;3710-ООО "Леонар Авто";07/10/11 13:16<br /> - <i>YES</i><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />13/10/11 06:18<br /> - <i>MODIFIED BY PCR</i><br />09/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />09/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />16/12/11 10:15<br /> - <i>MODIFIED BY PCR</i><br />16/12/11 10:15<br /> - <i>MODIFIED BY PCR</i><br />19/12/11 08:29<br /> - <i>MODIFIED BY PCR</i><br />19/12/11 08:29<br /> - <i>MODIFIED BY PCR</i><br />11/01/12 14:52<br /> - <i>MODIFIED BY PCR</i><br />11/01/12 14:52<br /> - <i>MODIFIED BY PCR</i>;SO (fixed);SO in production;2011;02;;;;In Dealership;
50007587;00450400;396656;3008 TB;3008 ACTIVE AT6  150 hp / 1PTBSYHCUM32A0D0;CROSS OVER 5 PORTES;9VM0-NOIR PERLA NERA;EP6CDT MD 112KW 1598 (  02);AUTOMATIC 6-SPEED;VF30U5FEABS332317;1PTBSYHCUM329Q;01/11/2011 11:03:39;SO (fixed);Продан дилеру;D737659;D737659;;RC187340;Q1FX-NOIR;UB01 - Парктроник задний;OK01 - Панорамная крыша Cielo;RG03 - RG03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00384732;Продан дилеру;;BPF Payment Mode;23/12/2011;3710-ООО "Леонар Авто";01/11/11 10:32<br /> - <i>YES</i><br />01/11/11 15:35<br /> - <i>MODIFIED BY PCR</i><br />01/11/11 15:35<br /> - <i>MODIFIED BY PCR</i><br />04/11/11 04:19<br /> - <i>MODIFIED BY PCR</i><br />04/11/11 04:19<br /> - <i>MODIFIED BY PCR</i><br />30/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />30/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />30/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />30/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />14/12/11 08:00<br /> - <i>MODIFIED BY PCR</i><br />14/12/11 08:00<br /> - <i>MODIFIED BY PCR</i><br />11/01/12 14:52<br /> - <i>MODIFIED BY PCR</i><br />11/01/12 14:52<br /> - <i>MODIFIED BY PCR</i>;SO (fixed);SO in production;2011;02;;;;In Dealership;
50016617;9002;409953;308 T7;308 SKD MV 5D Acc 1.6 120ch MT/ 1PT7A5FCA532BKD0;Hatchback 5 Doors;J9M0-METVB TERRE;EP6C 1598 4 CE INDIR (  02);MANUAL 5-SPEED;Z8T4C5FS0BM017500;1PT7A5FCA532Z0;07/10/2011 11:03:33;SO (fixed);Продан дилеру;D737659;D737659;;RC185843;4PFX-NOIR;NA01 - Передние сиденья с подогревом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00385390;Продан дилеру;;BPF Payment Mode;23/12/2011;3710-ООО "Леонар Авто";12/01/12 10:15<br /> - <i>YES</i><br />12/01/12 10:15<br /> - <i>YES</i><br />12/01/12 14:15<br /> - <i>MODIFIED BY PCR</i><br />12/01/12 14:15<br /> - <i>MODIFIED BY PCR</i><br />12/01/12 14:15<br /> - <i>MODIFIED BY PCR</i>;SO (fixed);;2011;02;;;;In Dealership;
50016620;9002;409956;308 T7;308 SKD MV 5D Act 1.6 120ch MT / 1PT7A5NCA532BKD0;Hatchback 5 Doors;P9M5-ROUGE BABYLONE;EP6C 1598 4 CE INDIR (  02);MANUAL 5-SPEED;Z8T4C5FS0BM009621;1PT7A5NCA532Z0;08/06/2011 11:03:33;SO (fixed);Продан дилеру;D737659;D737659;;RC166322;XWFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00385391;Продан дилеру;;BPF Payment Mode;19/08/2011;3710-ООО "Леонар Авто";12/01/12 10:15<br /> - <i>YES</i><br />12/01/12 10:15<br /> - <i>YES</i><br />12/01/12 14:15<br /> - <i>MODIFIED BY PCR</i><br />12/01/12 14:15<br /> - <i>MODIFIED BY PCR</i><br />12/01/12 14:15<br /> - <i>MODIFIED BY PCR</i>;SO (fixed);;2011;02;;;;In Dealership;
603990;9003;403147;4007 MP;4007 SKD Allure 2.4 4X4 CVT/1PMPSURRMH00BK22;S.U.V.;N4M0-BRUN MANGARO;2.4L MMC (  02);4 X 4 TRANSMSS CONTI;Z8TVUSFZFCM940906;1PMPSURRMH009R;15/07/2011 11:03:32;SO (fixed);Продан дилеру;;;;RC175666;QOFX-NOIR;TC07 - TC07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00385319;Продан дилеру;;;30/12/2011;3710-ООО "Леонар Авто";05/12/11 11:17<br /> - <i>MODIFIED BY PCR</i><br />24/12/11 10:15<br /> - <i>MODIFIED BY PCR</i><br />24/12/11 10:15<br /> - <i>MODIFIED BY PCR</i><br />26/12/11 08:32<br /> - <i>MODIFIED BY PCR</i><br />26/12/11 08:32<br /> - <i>MODIFIED BY PCR</i><br />12/01/12 14:15<br /> - <i>MODIFIED BY PCR</i><br />12/01/12 14:15<br /> - <i>MODIFIED BY PCR</i><br />12/01/12 14:15<br /> - <i>MODIFIED BY PCR</i>;SO (fixed);;2011;02;;;;In Dealership;
50007573;00450386;396641;3008 TB;3008 ACTIVE AT6  150 hp / 1PTBSYHCUM32A0D0;CROSS OVER 5 PORTES;K1M0-BRUN HICKORY;EP6CDT MD 112KW 1598 (  02);AUTOMATIC 6-SPEED;VF30U5FEABS348914;1PTBSYHCUM329Q;01/11/2011 11:03:29;SO (fixed);Продан дилеру;D737659;D737659;;RC187339;Q1FX-NOIR;OK01 - Панорамная крыша Cielo;ZV02 - YB01+YN00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00385307;Продан дилеру;;BPF Payment Mode;06/01/2012;3710-ООО "Леонар Авто";01/11/11 10:15<br /> - <i>YES</i><br />01/11/11 15:35<br /> - <i>MODIFIED BY PCR</i><br />01/11/11 15:35<br /> - <i>MODIFIED BY PCR</i><br />04/11/11 04:19<br /> - <i>MODIFIED BY PCR</i><br />04/11/11 04:19<br /> - <i>MODIFIED BY PCR</i><br />15/12/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />15/12/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />15/12/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />15/12/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />27/12/11 17:00<br /> - <i>MODIFIED BY PCR</i><br />27/12/11 17:00<br /> - <i>MODIFIED BY PCR</i><br />12/01/12 14:15<br /> - <i>MODIFIED BY PCR</i><br />12/01/12 14:15<br /> - <i>MODIFIED BY PCR</i>;SO (fixed);SO in production;2011;02;;;;In Dealership;
50005392;00447307;390136;308 T7;308 SKD MV 5D All 1.6 AT (120 hp) / 1PT7A5QCAL32BKD1;Hatchback 5 Doors;9VM0-NOIR PERLA NERA;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9BM017561;1PT7A5QCAL32Z2;07/10/2011 18:15:31;Final Customer Order;Продан клиенту;D737659;D668017;;RC185268;TTFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20/01/2012;;;RU3710R;F-00384629;Продан клиенту;RU3710R_7510904145;BPF Payment Mode;23/12/2011;3710-ООО "Леонар Авто";07/10/11 13:16<br /> - <i>YES</i><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />26/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />26/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />19/12/11 10:15<br /> - <i>MODIFIED BY PCR</i><br />19/12/11 10:15<br /> - <i>MODIFIED BY PCR</i><br />20/12/11 08:00<br /> - <i>MODIFIED BY PCR</i><br />20/12/11 08:00<br /> - <i>MODIFIED BY PCR</i><br />11/01/12 14:52<br /> - <i>MODIFIED BY PCR</i><br />11/01/12 14:52<br /> - <i>MODIFIED BY PCR</i><br />20/01/12 15:00<br /> - <i>YES</i><br />20/01/12 18:00<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;02;;;;In Dealership;
50005366;00447281;390110;308 T7;308 SKD MV 5D All 1.6 MT5 (120 hp) / 1PT7A5QCA532BKD1;Hatchback 5 Doors;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);MANUAL 5-SPEED;Z8T4C5FS0BM017490;1PT7A5QCA532Z1;07/10/2011 17:03:47;Final Customer Order;Продан клиенту;D737659;D668017;;RC185260;TTFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20/01/2012;;;RU3710R;F-00382955;Продан клиенту;RU3710R_7502399010;BPF Payment Mode;23/12/2011;3710-ООО "Леонар Авто";07/10/11 13:16<br /> - <i>YES</i><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />13/10/11 06:18<br /> - <i>MODIFIED BY PCR</i><br />25/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />25/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />20/12/11 10:15<br /> - <i>MODIFIED BY PCR</i><br />20/12/11 10:15<br /> - <i>MODIFIED BY PCR</i><br />21/12/11 08:00<br /> - <i>MODIFIED BY PCR</i><br />21/12/11 08:00<br /> - <i>MODIFIED BY PCR</i><br />22/12/11 14:26<br /> - <i>MODIFIED BY PCR</i><br />22/12/11 14:26<br /> - <i>MODIFIED BY PCR</i><br />20/01/12 15:00<br /> - <i>YES</i><br />20/01/12 17:00<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;02;;;;In Dealership;
50003294;00445213;387979;3008 TB;3008 ACTIVE MT6 150 hp / 1PTBSYHCC632A0D0;CROSS OVER 5 PORTES;K1M0-BRUN HICKORY;EP6CDT 1598 4 CYL E (  02);MANUAL 6-SPEED;VF30U5FV8BS320634;1PTBSYHCC632A0;06/10/2011 11:03:52;Final Customer Order;Продан дилеру;D737659;D737659;;RC185199;9ZFX-NOIR;VD09 - VD09;RG03 - RG03;UF02 - ESP ADAPTATIF - ORM;YQ01 - Пакет Vision;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00384585;Продан дилеру;3710_7504164373;BPF Payment Mode;16/12/2011;3710-ООО "Леонар Авто";06/10/11 15:02<br /> - <i>YES</i><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />08/10/11 04:24<br /> - <i>MODIFIED BY PCR</i><br />17/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />17/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />22/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />22/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />06/12/11 20:31<br /> - <i>MODIFIED BY PCR</i><br />06/12/11 20:31<br /> - <i>MODIFIED BY PCR</i><br />11/01/12 14:52<br /> - <i>MODIFIED BY PCR</i><br />11/01/12 14:52<br /> - <i>MODIFIED BY PCR</i>;Final Customer Order;SO-FCO in production;2011;02;;;;In Dealership;
