Номер<br>ABCnet;Номер Заказа<br>(Дилер);Номер формы выхода;Модель;Версия Модели;Кузов;Цвет Кузова;Двигатель;Kоробка передач;Номер VIN;Версия;Дата заказа;Тип Тек. Рез.;Статус;Пользователь, создавший заказ;Пользователь, зарезервивавший заказ;Дата резервации до;Номер SIV;Отделка Салона;Опции 1;Опции 2;Опции 3;Опции 4;Опции 5;Опции 6;Опции 7;Опции 8;Опции 9;Опции 10;Опции 11;Опции 12;Опции 13;Опции 14;Опции 15;Опции 16;Опции 17;Опции 18;Опции 19;Опции 20;Опции 21;Опции 22;Опции 23;Опции 24;Опции 25;Опции 26;Опции 27;Опции 28;Опции 29;Опции 30;Дата Продажи;Сумма Счета;Номер Заказа Финального Клиента;Дилер;Номер Счета/Накл.;Местонахождение;Идентификационный Номер Покупателя;Тип Оплаты;Ожид.дата доставки;Место доставки;Дополнение;Тип Текущего Резервирования;Тип Предыдущего Резервирования;Год выпуска;Топливо;Комментарии;Subsidiary identification;Last Central DM Action;Dealer estimated delivery date;
569595;9002;392092;308 T7;308 SKD MV 5D All 1.6 120ch AT/ 1PT7A5QCAL32BKD0;*;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;;1PT7A5QCAL32Z0;12/10/2011 18:26:34;SO Cancelled;Заказ отменен;;;;;TTFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;;;;;3710-ООО "Леонар Авто";25/10/11 06:21<br /> - <i>MODIFIED BY PCR</i><br />25/10/11 06:21<br /> - <i>MODIFIED BY PCR</i><br />14/11/11 08:15<br /> - <i>MODIFIED BY PCR</i><br />14/11/11 08:15<br /> - <i>MODIFIED BY PCR</i><br />14/11/11 08:20<br /> - <i>MODIFIED BY PCR</i><br />14/11/11 08:20<br /> - <i>MODIFIED BY PCR</i>;SO Cancelled;SO (fixed);2011;02;;;;;
569581;9002;392085;308 T7;308 SKD MV 5D All 1.6 120ch AT/ 1PT7A5QCAL32BKD0;*;J9M0-METVB TERRE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;;1PT7A5QCAL32Z0;12/10/2011 18:24:07;SO Cancelled;Заказ отменен;;;;;TTFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;;;;;3710-ООО "Леонар Авто";20/10/11 06:27<br /> - <i>MODIFIED BY PCR</i><br />20/10/11 06:27<br /> - <i>MODIFIED BY PCR</i><br />10/11/11 08:24<br /> - <i>MODIFIED BY PCR</i><br />10/11/11 08:24<br /> - <i>MODIFIED BY PCR</i><br />10/11/11 08:28<br /> - <i>MODIFIED BY PCR</i><br />10/11/11 08:28<br /> - <i>MODIFIED BY PCR</i>;SO Cancelled;SO (fixed);2011;02;;;;;
569575;9002;392082;308 T7;308 SKD MV 5D All 1.6 120ch AT/ 1PT7A5QCAL32BKD0;*;9VM0-NOIR PERLA NERA;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;;1PT7A5QCAL32Z0;12/10/2011 18:22:46;SO Cancelled;Заказ отменен;;;;;TTFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;;;;;3710-ООО "Леонар Авто";22/10/11 06:22<br /> - <i>MODIFIED BY PCR</i><br />22/10/11 06:22<br /> - <i>MODIFIED BY PCR</i><br />11/11/11 07:57<br /> - <i>MODIFIED BY PCR</i><br />11/11/11 07:57<br /> - <i>MODIFIED BY PCR</i><br />11/11/11 08:00<br /> - <i>MODIFIED BY PCR</i><br />11/11/11 08:00<br /> - <i>MODIFIED BY PCR</i>;SO Cancelled;SO (fixed);2011;02;;;;;
569569;9002;392079;308 T7;308 SKD MV 5D All 1.6 120ch AT/ 1PT7A5QCAL32BKD0;*;9HM0-GRIS THORIUM;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;;1PT7A5QCAL32Z0;12/10/2011 18:21:47;SO Cancelled;Заказ отменен;;;;;TTFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;;;;;3710-ООО "Леонар Авто";25/10/11 06:21<br /> - <i>MODIFIED BY PCR</i><br />25/10/11 06:21<br /> - <i>MODIFIED BY PCR</i><br />14/11/11 08:16<br /> - <i>MODIFIED BY PCR</i><br />14/11/11 08:16<br /> - <i>MODIFIED BY PCR</i><br />14/11/11 08:31<br /> - <i>MODIFIED BY PCR</i><br />14/11/11 08:31<br /> - <i>MODIFIED BY PCR</i>;SO Cancelled;SO (fixed);2011;02;;;;;
569547;9002;392068;308 T7;308 SKD MV 5D Act 1.6 120ch AT / 1PT7A5NCAL32BKD0;*;P9M5-ROUGE BABYLONE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;;1PT7A5NCAL32Z0;12/10/2011 18:17:41;SO Cancelled;Заказ отменен;;;;;XWFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;;;;;3710-ООО "Леонар Авто";20/10/11 06:27<br /> - <i>MODIFIED BY PCR</i><br />20/10/11 06:27<br /> - <i>MODIFIED BY PCR</i><br />10/11/11 08:24<br /> - <i>MODIFIED BY PCR</i><br />10/11/11 08:24<br /> - <i>MODIFIED BY PCR</i><br />10/11/11 08:28<br /> - <i>MODIFIED BY PCR</i><br />10/11/11 08:28<br /> - <i>MODIFIED BY PCR</i>;SO Cancelled;SO (fixed);2011;02;;;;;
569543;9002;392066;308 T7;308 SKD MV 5D Act 1.6 120ch AT / 1PT7A5NCAL32BKD0;*;J9M0-TERRE DOMBRE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;;1PT7A5NCAL32Z0;12/10/2011 18:17:02;SO Cancelled;Заказ отменен;;;;;XWFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;;;;;3710-ООО "Леонар Авто";25/10/11 06:21<br /> - <i>MODIFIED BY PCR</i><br />25/10/11 06:21<br /> - <i>MODIFIED BY PCR</i><br />14/11/11 08:16<br /> - <i>MODIFIED BY PCR</i><br />14/11/11 08:16<br /> - <i>MODIFIED BY PCR</i><br />14/11/11 08:31<br /> - <i>MODIFIED BY PCR</i><br />14/11/11 08:31<br /> - <i>MODIFIED BY PCR</i>;SO Cancelled;SO (fixed);2011;02;;;;;
569533;9002;392061;308 T7;308 SKD MV 5D Act 1.6 120ch AT / 1PT7A5NCAL32BKD0;*;9HM0-GRIS THORIUM;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;;1PT7A5NCAL32Z0;12/10/2011 18:13:19;SO Cancelled;Заказ отменен;;;;;XWFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;;;;;3710-ООО "Леонар Авто";21/10/11 06:25<br /> - <i>MODIFIED BY PCR</i><br />21/10/11 06:25<br /> - <i>MODIFIED BY PCR</i><br />11/11/11 07:57<br /> - <i>MODIFIED BY PCR</i><br />11/11/11 07:57<br /> - <i>MODIFIED BY PCR</i><br />11/11/11 08:00<br /> - <i>MODIFIED BY PCR</i><br />11/11/11 08:00<br /> - <i>MODIFIED BY PCR</i>;SO Cancelled;SO (fixed);2011;02;;;;;
569531;9002;392060;308 T7;308 SKD MV 5D Act 1.6 120ch AT / 1PT7A5NCAL32BKD0;*;9HM0-GRIS THORIUM;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;;1PT7A5NCAL32Z0;12/10/2011 18:13:00;SO Cancelled;Заказ отменен;;;;;XWFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;;;;;3710-ООО "Леонар Авто";21/10/11 06:25<br /> - <i>MODIFIED BY PCR</i><br />21/10/11 06:25<br /> - <i>MODIFIED BY PCR</i><br />10/11/11 08:24<br /> - <i>MODIFIED BY PCR</i><br />10/11/11 08:24<br /> - <i>MODIFIED BY PCR</i><br />10/11/11 08:29<br /> - <i>MODIFIED BY PCR</i><br />10/11/11 08:29<br /> - <i>MODIFIED BY PCR</i>;SO Cancelled;SO (fixed);2011;02;;;;;
557713;3710;384246;Партнер B9;Partner B9 OUTDOOR  HDI 90 hp/1PB9AFS3N532A015;*;ZWM0-GRIS FER;DV6ATED4 1600    HDI (  01);MANUAL 5-SPEED;;1PB9AFS3N5329S;16/09/2011 13:14:12;SO Cancelled;Заказ отменен;;D798289;;;YPFZ-GRIS 4;NA01 - Передние сиденья с подогревом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;;RU3710R_7500129536;;;3710-ООО "Леонар Авто";20/10/11 06:27<br /> - <i>MODIFIED BY PCR</i><br />20/10/11 06:27<br /> - <i>MODIFIED BY PCR</i><br />25/10/11 06:21<br /> - <i>MODIFIED BY PCR</i><br />25/10/11 06:21<br /> - <i>MODIFIED BY PCR</i><br />07/11/11 15:00<br /> - <i>YES</i><br />16/11/11 17:00<br /> - <i>MODIFIED BY PCR</i><br />16/11/11 17:00<br /> - <i>MODIFIED BY PCR</i>;SO Cancelled;Final Customer Order;*;01;;;;;
569593;9002;392091;308 T7;308 SKD MV 5D All 1.6 120ch AT/ 1PT7A5QCAL32BKD0;Hatchback 5 Doors;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9BM014578;1PT7A5QCAL32Z0;14/09/2011 19:01:33;Final Customer Order;Продан клиенту;;D746546;;RC180592;TTFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18/11/2011;;;RU3710R;F-00373877;Продан клиенту;RU3710R_7504274908;;04/11/2011;3710-ООО "Леонар Авто";15/10/11 06:32<br /> - <i>MODIFIED BY PCR</i><br />15/10/11 06:32<br /> - <i>MODIFIED BY PCR</i><br />01/11/11 10:15<br /> - <i>MODIFIED BY PCR</i><br />01/11/11 10:15<br /> - <i>MODIFIED BY PCR</i><br />02/11/11 07:14<br /> - <i>MODIFIED BY PCR</i><br />02/11/11 07:14<br /> - <i>MODIFIED BY PCR</i><br />02/11/11 14:37<br /> - <i>MODIFIED BY PCR</i><br />02/11/11 14:37<br /> - <i>MODIFIED BY PCR</i><br />02/11/11 14:37<br /> - <i>MODIFIED BY PCR</i><br />18/11/11 10:15<br /> - <i>YES</i><br />18/11/11 19:00<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;02;;;;In Dealership;
572815;9003;393488;3008 TB;3008 ACTIVE AT6 / 1PTBSYHCUM32A0C0;CROSS OVER 5 PORTES;K1M0-BRUN HICKORY;EP6CDT MD 112KW 1598 (  02);AUTOMATIC 6-SPEED;VF30U5FEABS301958;1PTBSYHCUM32A0;07/10/2011 11:01:35;Final Customer Order;Продан дилеру;;D737660;;RC183417;2YFX-NOIR;ZD10 - ZD10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00374700;Продан дилеру;RU3710R_7401303602;;18/11/2011;3710-ООО "Леонар Авто";22/10/11 06:21<br /> - <i>MODIFIED BY PCR</i><br />22/10/11 06:21<br /> - <i>MODIFIED BY PCR</i><br />25/10/11 06:21<br /> - <i>MODIFIED BY PCR</i><br />25/10/11 06:21<br /> - <i>MODIFIED BY PCR</i><br />07/11/11 13:45<br /> - <i>YES</i><br />08/11/11 17:00<br /> - <i>MODIFIED BY PCR</i><br />08/11/11 17:00<br /> - <i>MODIFIED BY PCR</i><br />08/11/11 18:37<br /> - <i>MODIFIED BY PCR</i><br />08/11/11 18:37<br /> - <i>MODIFIED BY PCR</i><br />08/11/11 18:37<br /> - <i>MODIFIED BY PCR</i>;Final Customer Order;SO (fixed);2011;02;;;;In Dealership;
564553;9001;387466;Боксер;FgTI 440 L4H2(120hp) / NN Mg;FRG. EMP.RALLON H2 2;WPP0-BLANC BANQUISE;2188 HDI P.22DTE+ (  01);MANUAL 6-SPEED;VF3YEBMFC12067051;2PU97MHDG6099X;30/05/2011 11:01:41;Final Customer Order;Продан клиенту;;D746548;;RC164828;VMFZ-GRIS 4;HC08 - HC08;RK04 - RK04;FX01 - FX01;;;;;;;;;;;;;;;;;;;;;;;;;;;;17/11/2011;;;RU3710R;F-00367927;Продан клиенту;RU3710R_7709413138;;30/09/2011;3710-ООО "Леонар Авто";04/10/11 16:46<br /> - <i>MODIFIED BY PCR</i><br />04/10/11 16:46<br /> - <i>MODIFIED BY PCR</i><br />04/10/11 16:46<br /> - <i>MODIFIED BY PCR</i><br />17/11/11 10:15<br /> - <i>YES</i><br />17/11/11 11:00<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;01;;;;In Dealership;
570871;9002;392595;4007 MP;4007 SKD Allure 2.4 4X4 CVT/1PMPSURRMH00BK22;S.U.V.;9ZM0-NOIR PERLE;2.4L MMC (  02);4 X 4 TRANSMSS CONTI;Z8TVUSFZFCM940434;1PMPSURRMH009R;20/04/2011 11:01:37;SO (fixed);Продан дилеру;;;;RC160600;QOFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00374628;Продан дилеру;;;11/11/2011;3710-ООО "Леонар Авто";14/10/11 11:19<br /> - <i>MODIFIED BY PCR</i><br />07/11/11 08:44<br /> - <i>MODIFIED BY PCR</i><br />07/11/11 08:44<br /> - <i>MODIFIED BY PCR</i><br />07/11/11 08:47<br /> - <i>MODIFIED BY PCR</i><br />07/11/11 08:47<br /> - <i>MODIFIED BY PCR</i><br />08/11/11 14:41<br /> - <i>MODIFIED BY PCR</i><br />08/11/11 14:41<br /> - <i>MODIFIED BY PCR</i><br />08/11/11 14:41<br /> - <i>MODIFIED BY PCR</i>;SO (fixed);;2011;02;;;;In Dealership;
582548;3710;398230;3008 TB;3008 ACTIVE AT6 / 1PTBSYHCUM32A0C0;*;N9M6-BLANC NACRE;EP6CDT MD 112KW 1598 (  02);AUTOMATIC 6-SPEED;;1PTBSYHCUM32A0;10/11/2011 11:43:44;SO Cancelled;Заказ отменен;;;;;Q1FX-NOIR;ZV02 - ZV02;UB01 - UB01;OK01 - Панорамная крыша Cielo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;;;;;3710-ООО "Леонар Авто";15/11/11 08:00<br /> - <i>MODIFIED BY PCR</i><br />15/11/11 08:00<br /> - <i>MODIFIED BY PCR</i>;SO Cancelled;SO (fixed);2011;02;;;;;
530787;00430789;366836;Партнер B9;Partner B9  VP1 ACCESS 90 hp / 1PB9AFCFJ532A015;Minivan;WPP0-BLANC BANQUISE;TU5JP4B   1587   ESS (  02);MANUAL 5-SPEED;VF37JNFRCBJ761235;1PB9AFCFJ5329S;07/07/2011 10:31:28;Final Customer Order;Продан клиенту;;D746548;;RC171739;YMFZ-GRIS 4;RE01 - Кондиционер;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15/11/2011;;;RU3710R;F-00372566;Продан клиенту;RU3710R_7508401986;Bank Guarantee (BG);04/11/2011;3710-ООО "Леонар Авто";28/09/11 06:15<br /> - <i>MODIFIED BY PCR</i><br />28/09/11 06:15<br /> - <i>MODIFIED BY PCR</i><br />05/10/11 06:14<br /> - <i>MODIFIED BY PCR</i><br />05/10/11 06:14<br /> - <i>MODIFIED BY PCR</i><br />05/10/11 11:45<br /> - <i>YES</i><br />27/10/11 19:00<br /> - <i>MODIFIED BY PCR</i><br />27/10/11 19:00<br /> - <i>MODIFIED BY PCR</i><br />28/10/11 14:38<br /> - <i>MODIFIED BY PCR</i><br />28/10/11 14:38<br /> - <i>MODIFIED BY PCR</i><br />15/11/11 10:30<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;02;;;;In Dealership;
50008540;00435435;398209;107 B0;107 5D ACTIVE 1.0 2-TRONIC/1PB0A5KRBP04A060;*;LXM0-BLEU ELECTRA;998 MOTEUR TOYOTA ES (  02);2-TRONIC 5-SPEED;;1PB0A5KRBP04A0;10/11/2011 10:11:04;SO Cancelled;Заказ отменен;D737659;D737659;;;3AFZ-GRIS 4;RE01 - Кондиционер;WL45 - WL45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;;;BPF Payment Mode;;3710-ООО "Леонар Авто";10/11/11 10:15<br /> - <i>YES</i><br />10/11/11 10:15<br /> - <i>YES</i>;SO Cancelled;SO (fixed);2011;02;;;;;
540782;00436141;379282;Боксер;FgTI 440 L4H3(120hp) / 2PU97PHDG609UL80;*;ZWM0-GRIS FER;2188 HDI P.22DTE+ (  01);MANUAL 6-SPEED;;2PU97PHDG609UL;31/08/2011 12:51:28;SO Cancelled;Заказ отменен;;;;;RYFJ-ROUGE;RE01 - Кондиционер;RK04 - RK04;FX01 - FX01;PE03 - PE03;PX05 - PX05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;;;Bank Guarantee (BG);;3710-ООО "Леонар Авто";11/09/11 16:33<br /> - <i>MODIFIED BY PCR</i><br />11/09/11 17:45<br /> - <i>MODIFIED BY PCR</i><br />25/10/11 06:21<br /> - <i>MODIFIED BY PCR</i><br />25/10/11 06:21<br /> - <i>MODIFIED BY PCR</i><br />11/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />11/11/11 06:01<br /> - <i>MODIFIED BY PCR</i>;SO Cancelled;SO (fixed);2011;01;;;;;
50002025;00443632;386108;Боксер;FgTI 440 L4H2(120hp) / 2PU97MHDG609UL80;*;WPP0-BLANC BANQUISE;2188 HDI P.22DTE+ (  01);MANUAL 6-SPEED;;2PU97MHDG609R9;28/09/2011 15:37:56;SO Cancelled;Заказ отменен;D737659;D737659;;;RYFJ-ROUGE;RK04 - RK04;FX01 - FX01;PE03 - PE03;PX05 - PX05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;;;BPF Payment Mode;;3710-ООО "Леонар Авто";28/09/11 15:45<br /> - <i>YES</i><br />29/09/11 04:15<br /> - <i>MODIFIED BY PCR</i><br />29/09/11 04:15<br /> - <i>MODIFIED BY PCR</i><br />05/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />05/11/11 06:01<br /> - <i>MODIFIED BY PCR</i>;SO Cancelled;SO (fixed);2011;01;;;;;
50002013;00443620;386096;Боксер;FgTl 335 L3H2(120hp) / 2PU95KHDG609A080;*;WHP0-BLANC;2188 HDI P.22DTE+ (  01);MANUAL 6-SPEED;;2PU95KHDG6099T;28/09/2011 15:32:37;SO Cancelled;Заказ отменен;D737659;D737659;;;RYFJ-ROUGE;JO01 - JO01;RE01 - Кондиционер;RK04 - RK04;FX01 - FX01;PE03 - PE03;PX05 - PX05;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;;;BPF Payment Mode;;3710-ООО "Леонар Авто";28/09/11 15:45<br /> - <i>YES</i><br />29/09/11 04:15<br /> - <i>MODIFIED BY PCR</i><br />29/09/11 04:15<br /> - <i>MODIFIED BY PCR</i><br />29/10/11 06:18<br /> - <i>MODIFIED BY PCR</i><br />29/10/11 06:18<br /> - <i>MODIFIED BY PCR</i>;SO Cancelled;SO (fixed);2011;01;;;;;
557721;3710;384250;Партнер B9;Partner B9 VTi OUTDOOR 120hp/1PB9AFSCA532A015;*;V7M0-ROUGE TOURMALINE;EP6C 1598 4 CE INDIR (  02);MANUAL 5-SPEED;;1PB9AFSCA5329S;16/09/2011 13:15:09;SO Cancelled;Заказ отменен;;D798289;;;YPFZ-GRIS 4;RE07 - Двухзонный климат-контроль;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;;RU3710R_7501893465;;;3710-ООО "Леонар Авто";29/10/11 06:19<br /> - <i>MODIFIED BY PCR</i><br />29/10/11 06:19<br /> - <i>MODIFIED BY PCR</i><br />07/11/11 14:00<br /> - <i>YES</i>;SO Cancelled;Final Customer Order;2011;02;;;;;
540773;00436132;379273;Боксер;FgTI 440 L4H2(120hp) / 2PU97MHDG609UL80;*;4PP0-BLEU IMPERIAL;2188 HDI P.22DTE+ (  01);MANUAL 6-SPEED;;2PU97MHDG609R9;31/08/2011 12:45:24;SO Cancelled;Заказ отменен;;;;;RYFJ-ROUGE;RE01 - Кондиционер;RK04 - RK04;FX01 - FX01;PE03 - PE03;PX05 - PX05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;;;Bank Guarantee (BG);;3710-ООО "Леонар Авто";11/09/11 16:33<br /> - <i>MODIFIED BY PCR</i><br />11/09/11 17:45<br /> - <i>MODIFIED BY PCR</i><br />13/10/11 07:03<br /> - <i>MODIFIED BY PCR</i><br />13/10/11 07:03<br /> - <i>MODIFIED BY PCR</i>;SO Cancelled;SO (fixed);2011;01;;;;;
559003;3710;384643;3008 TB;3008 ACTIVE AT6 / 1PTBSYHCUM32A0C0;CROSS OVER 5 PORTES;VGM0-METAL.VERNIS B VAPOR GREY;EP6CDT MD 112KW 1598 (  02);AUTOMATIC 6-SPEED;VF30U5FEABS292706;1PTBSYHCUM32A0;14/09/2011 21:19:31;SO (fixed);Продан дилеру;;;;RC179181;Q1FX-NOIR;ZV02 - ZV02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00373627;Продан дилеру;;;11/11/2011;3710-ООО "Леонар Авто";19/10/11 06:29<br /> - <i>MODIFIED BY PCR</i><br />19/10/11 06:29<br /> - <i>MODIFIED BY PCR</i><br />19/10/11 06:29<br /> - <i>MODIFIED BY PCR</i><br />19/10/11 06:29<br /> - <i>MODIFIED BY PCR</i><br />01/11/11 14:34<br /> - <i>MODIFIED BY PCR</i><br />01/11/11 14:34<br /> - <i>MODIFIED BY PCR</i><br />01/11/11 16:39<br /> - <i>MODIFIED BY PCR</i><br />01/11/11 16:39<br /> - <i>MODIFIED BY PCR</i><br />01/11/11 16:39<br /> - <i>MODIFIED BY PCR</i>;SO (fixed);SO in production;2011;02;;;;In Dealership;
531472;00433177;367627;Боксер;FgTl 333 L2H2(120hp) / 2PU93JHDG609A080;FRG. EMP.MOYEN H2 14;ZWM0-GRIS FER;2188 HDI P.22DTE+ (  01);MANUAL 6-SPEED;VF3YBBMFB12080987;2PU93JHDG6099Q;08/07/2011 21:19:28;SO (fixed);Продан дилеру;;;;RC174664;RYFJ-ROUGE;JO01 - JO01;RK04 - RK04;FX01 - FX01;PE03 - PE03;PX05 - PX05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;F-00372987;Продан дилеру;;Bank Guarantee (BG);21/10/2011;3710-ООО "Леонар Авто";22/09/11 06:23<br /> - <i>MODIFIED BY PCR</i><br />22/09/11 06:23<br /> - <i>MODIFIED BY PCR</i><br />11/10/11 06:24<br /> - <i>MODIFIED BY PCR</i><br />11/10/11 06:24<br /> - <i>MODIFIED BY PCR</i><br />27/10/11 10:00<br /> - <i>MODIFIED BY PCR</i><br />27/10/11 10:00<br /> - <i>MODIFIED BY PCR</i><br />31/10/11 14:48<br /> - <i>MODIFIED BY PCR</i><br />31/10/11 14:48<br /> - <i>MODIFIED BY PCR</i>;SO (fixed);SO in production;2011;01;;;;In Dealership;
538756;9002;376894;308 T7;308 SKD MV 5D Act 1.6 120ch MT / 1PT7A5NCA532BKD0;Hatchback 5 Doors;VGM0-VAPOR GREY;EP6C 1598 4 CE INDIR (  02);MANUAL 5-SPEED;Z8T4C5FS0BM012352;1PT7A5NCA5329Q;07/07/2011 12:01:19;Final Customer Order;Продан клиенту;;D737660;;RC171574;XWFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12/11/2011;;;RU3710R;F-00366981;Продан клиенту;RU3710R_7501097463;;30/09/2011;3710-ООО "Леонар Авто";13/09/11 06:27<br /> - <i>MODIFIED BY PCR</i><br />13/09/11 06:27<br /> - <i>MODIFIED BY PCR</i><br />29/09/11 06:17<br /> - <i>MODIFIED BY PCR</i><br />29/09/11 06:17<br /> - <i>MODIFIED BY PCR</i><br />29/09/11 10:00<br /> - <i>MODIFIED BY PCR</i><br />29/09/11 10:00<br /> - <i>MODIFIED BY PCR</i><br />29/09/11 15:05<br /> - <i>MODIFIED BY PCR</i><br />29/09/11 15:05<br /> - <i>MODIFIED BY PCR</i><br />29/09/11 15:05<br /> - <i>MODIFIED BY PCR</i><br />12/11/11 11:30<br /> - <i>YES</i><br />12/11/11 12:00<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;02;;;;In Dealership;
50006238;9002;394632;308 T7;308 SKD MV 5D Acc 1.6 120ch MT/ 1PT7A5FCA532BKD0;Hatchback 5 Doors;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);MANUAL 5-SPEED;Z8T4C5FS0BM008328;1PT7A5FCA5329Q;08/06/2011 15:31:24;Final Customer Order;Продан клиенту;D737659;D746546;;RC165664;4PFX-NOIR;LE05 - Задние эл.стеклоподъемники;WLRC - Автомагнитола CD RD4+MP3+6динам+упр на рул.колонке;NA01 - Передние сиденья с подогревом;;;;;;;;;;;;;;;;;;;;;;;;;;;;11/11/2011;;;RU3710R;F-00372327;Продан клиенту;RU3710R_7508316729;BPF Payment Mode;22/07/2011;3710-ООО "Леонар Авто";26/10/11 10:00<br /> - <i>YES</i><br />26/10/11 10:00<br /> - <i>YES</i><br />27/10/11 14:39<br /> - <i>MODIFIED BY PCR</i><br />27/10/11 14:39<br /> - <i>MODIFIED BY PCR</i><br />27/10/11 14:39<br /> - <i>MODIFIED BY PCR</i><br />10/11/11 19:00<br /> - <i>YES</i><br />11/11/11 15:30<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;02;;;;In Dealership;
50002885;00444812;387405;Партнер B9;Partner B9 VTi OUTDOOR 120hp/1PB9AFSCA532A015;*;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);MANUAL 5-SPEED;;1PB9AFSCA5329S;04/10/2011 13:27:27;SO Cancelled;Заказ отменен;D737659;D737659;;;YPFZ-GRIS 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;;;BPF Payment Mode;;3710-ООО "Леонар Авто";04/10/11 13:30<br /> - <i>YES</i><br />06/10/11 04:13<br /> - <i>MODIFIED BY PCR</i><br />06/10/11 04:13<br /> - <i>MODIFIED BY PCR</i><br />04/11/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />04/11/11 06:01<br /> - <i>MODIFIED BY PCR</i>;SO Cancelled;SO (fixed);2011;02;;;;;
557727;3710;384260;Партнер B9;Partner B9 VTi OUTDOOR 120hp/1PB9AFSCA532A015;*;T5M0-PERSAMOS;EP6C 1598 4 CE INDIR (  02);MANUAL 5-SPEED;;1PB9AFSCA5329S;16/09/2011 13:16:21;SO Cancelled;Заказ отменен;;D798289;;;YPFZ-GRIS 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;;RU3710R_7504121756;;;3710-ООО "Леонар Авто";26/10/11 06:20<br /> - <i>MODIFIED BY PCR</i><br />26/10/11 06:20<br /> - <i>MODIFIED BY PCR</i><br />07/11/11 15:00<br /> - <i>YES</i>;SO Cancelled;Final Customer Order;2011;02;;;;;
557723;3710;384258;Партнер B9;Partner B9 VTi OUTDOOR 120hp/1PB9AFSCA532A015;*;T6M0-BLEU KYANOS;EP6C 1598 4 CE INDIR (  02);MANUAL 5-SPEED;;1PB9AFSCA5329S;16/09/2011 13:15:38;SO Cancelled;Заказ отменен;;D746547;;;YPFZ-GRIS 4;NA01 - Передние сиденья с подогревом;UF02 - UF02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;;RU3710R_7506253614;;;3710-ООО "Леонар Авто";28/10/11 06:19<br /> - <i>MODIFIED BY PCR</i><br />28/10/11 06:19<br /> - <i>MODIFIED BY PCR</i><br />07/11/11 19:00<br /> - <i>YES</i>;SO Cancelled;Final Customer Order;2011;02;;;;;
