Номер<br>ABCnet;Номер Заказа<br>(Дилер);Номер формы выхода;Модель;Версия Модели;Кузов;Цвет Кузова;Двигатель;Kоробка передач;Номер VIN;Версия;Дата заказа;Тип Тек. Рез.;Статус;Пользователь, создавший заказ;Пользователь, зарезервивавший заказ;Дата резервации до;Номер SIV;Отделка Салона;Опции 1;Опции 2;Опции 3;Опции 4;Опции 5;Опции 6;Опции 7;Опции 8;Опции 9;Опции 10;Опции 11;Опции 12;Опции 13;Опции 14;Опции 15;Опции 16;Опции 17;Опции 18;Опции 19;Опции 20;Опции 21;Опции 22;Опции 23;Опции 24;Опции 25;Опции 26;Опции 27;Опции 28;Опции 29;Опции 30;Дата Продажи;Сумма Счета;Номер Заказа Финального Клиента;Дилер;Номер Счета/Накл.;Местонахождение;Идентификационный Номер Покупателя;Тип Оплаты;Ожид.дата доставки;Место доставки;Дополнение;Тип Текущего Резервирования;Тип Предыдущего Резервирования;Год выпуска;Топливо;Комментарии;Subsidiary identification;Last Central DM Action;Dealer estimated delivery date;
510121;00396299;337822;308 T7;308 SW Premium 1.6 AT (120 hp) e5;Break;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;VF34H5FS9AS334639;1PT7CLKCAL32A0;02/11/2010 23:29:04;Final Customer Order;SOLD;;;;00396299;TTFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24/02/2011;;;RU3710R;F-00327401;SOLD;3710_6704428330;Bank Guarantee (BG);07/01/2011;3710-ООО "Леонар Авто";;Final Customer Order;;2010;02;;;;;
510122;00381003;337823;308 T7;308 BK Confort Pack 1.6 AT (120 hp) e5;Break;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;VF34E5FS9AS252923;1PT7C5FCAL32A0;06/07/2010 23:29:04;Final Customer Order;SOLD;;;;00381003;4PFX-NOIR;PR01 - PR01;LE05 - LE05;NA01 - NA01;;;;;;;;;;;;;;;;;;;;;;;;;;;;28/02/2011;;;RU3710R;F-00327402;SOLD;3710_7510813765;Bank Guarantee (BG);22/10/2010;3710-ООО "Леонар Авто";;Final Customer Order;;2010;02;;;;;
510060;3710;337726;Боксер;FgVt Combi 330 L1H1(100hp) / 2PU91RHDE509CA70 / 10;FRG.VIT EMP.COURT H1;WPP0-BLANC BANQUISE;2188 HDI P.22DTE (  01);MANUAL 5-SPEED;VF3YAAMRA11935519;2PU91RHDE509CA70 / 10;02/12/2010 23:28:58;Final Customer Order;SOLD;;;;00398705;VMFZ-GRIS 4;JO01 - JO01;PR01 - PR01;RK04 - RK04;AN03 - AN03;FX01 - FX01;PE03 - PE03;RC36 - RC36;RE01 - RE01;;;;;;;;;;;;;;;;;;;;;;;12/07/2011;;;RU3710R;F-00331573;SOLD;3710_6164077483;Bank Guarantee (BG);04/03/2011;3710-ООО "Леонар Авто";;Final Customer Order;;2011;01;;;;;
510059;3710;337724;Партнер M5;Partner VU 800 TOLE 1.4E (karsan) / 2PM5ZVTS1532A050/10;Van;WPP0-BLANC BANQUISE;TU3A  1360CC  75HP  E (  02);MANUAL 5-SPEED;VF3GCKFWCAX520636;2PM5ZVTS1532A050/10;10/11/2010 23:28:58;Final Customer Order;SOLD;;;;00397881;N0FZ-GRIS 4;JO01 - JO01;WD05 - WD05;PX06 - PX06;;;;;;;;;;;;;;;;;;;;;;;;;;;;22/06/2011;;;RU3710R;F-00331749;SOLD;3710_7504080127;Bank Guarantee (BG);01/04/2011;3710-ООО "Леонар Авто";;Final Customer Order;;2011;02;;;;;
510038;00392510;337658;308 T7;308 SKD 5D Premium Pack 1.6 AT (120hp) e5;Hatchback 5 Doors;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9AM016266;1PT7A5QCAL32BK;06/10/2010 23:28:51;Final Customer Order;SOLD;;;;00392510;XWFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14/02/2011;;;RU3710R;F-00327241;SOLD;3710_7508349795;Bank Guarantee (BG);17/12/2010;3710-ООО "Леонар Авто";;Final Customer Order;;2010;02;;;;;
510035;00396631;337653;308 T7;308 SKD SPORTIUM 5D Premium 1.6 MT (120 hp);Hatchback 5 Doors;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);MANUAL 5-SPEED;Z8T4C5FS0AM017439;1PT7A5NCA532JU;02/11/2010 23:28:50;Final Customer Order;SOLD;;;;00396631;XWFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15/03/2011;;;RU3710R;F-00327239;SOLD;3710_7500505225;Bank Guarantee (BG);21/01/2011;3710-ООО "Леонар Авто";;Final Customer Order;;2011;02;;;;;
510036;2000/DEC;337655;308 T7;308 SKD SPORTIUM 5D Premium 1.6 MT (120 hp);Hatchback 5 Doors;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);MANUAL 5-SPEED;Z8T4C5FS0AM017440;1PT7A5NCA532JU;02/11/2010 23:28:50;Final Customer Order;SOLD;;;;00396215;XWFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15/03/2011;;;RU3710R;F-00327240;SOLD;3710_7507103254;Bank Guarantee (BG);21/01/2011;3710-ООО "Леонар Авто";;Final Customer Order;;2011;02;;;;;
509997;00387815;337539;4007 MP;4007 SKD Active 2.4 4*4 CVT/1PMPSUMRMH00BK;S.U.V.;H4P0-BLANC ANTARTIQUE;2.4L MMC (  02);4 X 4 TRANSMSS CONTI;Z8TVUSFZFBM940368;1PMPSUMRMH00BK;24/08/2010 23:28:47;Final Customer Order;SOLD;;;;00387815;XAFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14/02/2011;;;RU3710R;F-00327224;SOLD;3710_7447098870;;28/01/2011;3710-ООО "Леонар Авто";;Final Customer Order;;2011;02;;;;;
509734;9001;337037;Боксер;FgTl 335 L3H2(120hp) / Irito Profi ST;FRG. EMP.LONG H2 16;5VP0-BLEU LINE;2188 HDI P.22DTE+ (  01);MANUAL 6-SPEED;VF3YCBMFC11900277;2PU95KHDG609A0;25/10/2010 23:28:30;Final Customer Order;SOLD;;;;00394636;VMFZ-GRIS 4;RK04 - RK04;FX01 - FX01;SE08 - SE08;;;;;;;;;;;;;;;;;;;;;;;;;;;;24/02/2011;;;RU3710R;F-00326577;SOLD;3710_7503388829;;24/12/2010;3710-ООО "Леонар Авто";;Final Customer Order;;2010;01;;;;;
509735;9001;337038;Боксер;FgTI 330 L1H1(120hp)/Irit/TourL1;FRG. EMP.COURT H1 12;WPP0-BLANC BANQUISE;2188 HDI P.22DTE+ (  01);MANUAL 6-SPEED;VF3YABMFA11783911;2PU91DHDG6099Q;19/03/2010 23:28:30;Final Customer Order;SOLD;;;;00363023;VMFZ-GRIS 4;RK04 - RK04;FX01 - FX01;PE03 - PE03;;;;;;;;;;;;;;;;;;;;;;;;;;;;31/08/2011;;;RU3710R;F-00326579;SOLD;3710_7415028006;;14/05/2010;3710-ООО "Леонар Авто";;Final Customer Order;;2010;01;;;;;
509817;00392367;337245;308 T7;308 SKD 5D Premium Pack 1.6 AT (120hp) e5;Hatchback 5 Doors;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9AM016183;1PT7A5QCAL32BK;05/10/2010 23:28:21;Final Customer Order;SOLD;;;;00392367;XWFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22/02/2011;;;RU3710R;F-00326824;SOLD;3710_7509622208;Bank Guarantee (BG);10/12/2010;3710-ООО "Леонар Авто";;Final Customer Order;;2010;02;;;;;
509625;00370239;336773;308 T7;308 SKD 5D Confort Pack 1.6 AT (120hp) / 1PT7A5FAYL32BKC0/10;Hatchback 5 Doors;T8M0-BLEU IPANEMA;1598 ESS INJ D (  02);AUTOMATIC 4-SPEED;Z8T4C5FWFAM006483;1PT7A5FAYL32BKC0/10;05/05/2010 23:28:16;Final Customer Order;SOLD;;;;00370239;4PFX-NOIR;NA01 - NA01;PR01 - PR01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31/01/2011;;;RU3710R;F-00326244;SOLD;3710_7447098870;;16/07/2010;3710-ООО "Леонар Авто";;Final Customer Order;;2010;02;;;;;
509420;00397280;336497;308 T7;308 SKD 5D Confort Pack 1.6 MT5 (120hp) e5;Hatchback 5 Doors;T8M0-BLEU IPANEMA;EP6C 1598 4 CE INDIR (  02);MANUAL 5-SPEED;Z8T4C5FS0AM017137;1PT7A5FCA532BK;03/11/2010 23:27:58;Final Customer Order;SOLD;;;;00397280;4PFX-NOIR;LE05 - LE05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28/02/2011;;;RU3710R;F-00330868;SOLD;3710_7502523624;;31/12/2010;3710-ООО "Леонар Авто";;Final Customer Order;;2010;02;;;;;
509416;00395317;336493;308 T7;308 SKD SPORTIUM 5D Premium 1.6 AT (120 hp);Hatchback 5 Doors;9PM0-GRIS SHARK;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9AM016534;1PT7A5NCAL32JU;02/11/2010 23:27:58;Final Customer Order;SOLD;;;;00395317;XWFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;09/03/2011;;;RU3710R;F-00331972;SOLD;3710_7507097856;;17/12/2010;3710-ООО "Леонар Авто";;Final Customer Order;;2010;02;;;;;
509417;4;336494;308 T7;308 SKD SPORTIUM 5D Premium 1.6 AT (120 hp);Hatchback 5 Doors;P9M5-ROUGE BABYLONE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9AM016412;1PT7A5NCAL32JU;02/11/2010 23:27:58;Final Customer Order;SOLD;;;;00396078;XWFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28/03/2011;;;RU3710R;F-00334625;SOLD;3710_7508271417;;17/12/2010;3710-ООО "Леонар Авто";;Final Customer Order;;2010;02;;;;;
509419;00396398;336496;308 T7;308 SKD 5D Confort Pack 1.6 MT5 (120hp) e5;Hatchback 5 Doors;P9M5-ROUGE BABYLONE;EP6C 1598 4 CE INDIR (  02);MANUAL 5-SPEED;Z8T4C5FS0AM016914;1PT7A5FCA532BK;02/11/2010 23:27:58;Final Customer Order;SOLD;;;;00396398;4PFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28/02/2011;;;RU3710R;F-00330994;SOLD;3710_7508457308;;31/12/2010;3710-ООО "Леонар Авто";;Final Customer Order;;2010;02;;;;;
509421;6;336498;308 T7;308 SKD 5D Confort Pack 1.6 MT5 (120hp) e5;Hatchback 5 Doors;VGM0-METAL.VERNIS B VAPOR GREY;EP6C 1598 4 CE INDIR (  02);MANUAL 5-SPEED;Z8T4C5FS0AM016897;1PT7A5FCA532BK;02/11/2010 23:27:58;Final Customer Order;SOLD;;;;00395939;4PFX-NOIR;LE05 - LE05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26/02/2011;;;RU3710R;F-00329579;SOLD;3710_7503427675;;31/12/2010;3710-ООО "Леонар Авто";;Final Customer Order;;2010;02;;;;;
509418;00383583;336495;308 T7;308 SKD 5D Confort Pack 1.6 MT5 (120hp) e5;Hatchback 5 Doors;9GP0-GRIS HURRICANE;EP6C 1598 4 CE INDIR (  02);MANUAL 5-SPEED;Z8T4C5FS0AM012714;1PT7A5FCA532BK;06/07/2010 23:27:58;Final Customer Order;SOLD;;;;00383583;4PFX-NOIR;LE05 - LE05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14/02/2011;;;RU3710R;F-00328848;SOLD;3710_7503886862;;24/12/2010;3710-ООО "Леонар Авто";;Final Customer Order;;2010;02;;;;;
509423;104;336500;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;P9M5-ROUGE BABYLONE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9AM011474;1PT7A5NCAL32BK;06/07/2010 23:27:58;Final Customer Order;SOLD;;;;00381850;XWFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14/02/2011;;;RU3710R;F-00328849;SOLD;3710_7507081470;;08/10/2010;3710-ООО "Леонар Авто";;Final Customer Order;;2010;02;;;;;
509422;июль;336499;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;9VM0-NOIR PERLA NERA;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9AM009013;1PT7A5NCAL32BK;08/06/2010 23:27:58;Final Customer Order;SOLD;;;;00376099;XWFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28/02/2011;;;RU3710R;F-00330869;SOLD;3710_7501238271;;17/09/2010;3710-ООО "Леонар Авто";;Final Customer Order;;2010;02;;;;;
509410;00396503;336487;308 T7;308 SKD 5D Confort Pack 1.6 MT5 (120hp) e5;Hatchback 5 Doors;P9M5-ROUGE BABYLONE;EP6C 1598 4 CE INDIR (  02);MANUAL 5-SPEED;Z8T4C5FS0AM016917;1PT7A5FCA532BK;02/11/2010 23:27:57;Final Customer Order;SOLD;;;;00396503;4PFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19/02/2011;;;RU3710R;F-00325939;SOLD;3710_6504692468;Bank Guarantee (BG);31/12/2010;3710-ООО "Леонар Авто";;Final Customer Order;;2010;02;;;;;
509411;00382632;336488;308 T7;308 SKD 5D Confort Pack 1.6 MT5 (120hp) e5;Hatchback 5 Doors;T8M0-BLEU IPANEMA;EP6C 1598 4 CE INDIR (  02);MANUAL 5-SPEED;Z8T4C5FS0AM012647;1PT7A5FCA532BK;06/07/2010 23:27:57;Final Customer Order;SOLD;;;;00382632;4PFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28/02/2011;;;RU3710R;F-00325940;SOLD;3710_7509628906;Bank Guarantee (BG);17/12/2010;3710-ООО "Леонар Авто";;Final Customer Order;;2010;02;;;;;
509336;00395543;336391;308 T7;308 SKD 5D Confort Pack 1.6 MT5 (120hp) e5;Hatchback 5 Doors;5SM0-BLEU ABYSSE;EP6C 1598 4 CE INDIR (  02);MANUAL 5-SPEED;Z8T4C5FS0AM017231;1PT7A5FCA532BK;02/11/2010 23:27:51;Final Customer Order;SOLD;;;;00395543;4PFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17/02/2011;;;RU3710R;F-00325786;SOLD;3710_7508448620;Bank Guarantee (BG);07/01/2011;3710-ООО "Леонар Авто";;Final Customer Order;;2010;02;;;;;
509304;00399444;336340;3008 TB;3008  ACCESS MT5 120hp/1PTBSYDCA532A0C0;CROSS OVER 5 PORTES;N9M6-BLANC NACRE;EP6C 1598 4 CE INDIR (  02);MANUAL 5-SPEED;VF30U5FS0BS027146;1PTBSYDCA5329Q;06/12/2010 23:27:49;Final Customer Order;SOLD;;;;00399444;TQFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28/03/2011;;;RU3710R;F-00334381;SOLD;3710_7509715177;;11/02/2011;3710-ООО "Леонар Авто";;Final Customer Order;;2011;02;;;;;
509305;январь;336341;3008 TB;3008  ACCESS MT5 120hp/1PTBSYDCA532A0C0;CROSS OVER 5 PORTES;ZRM0-GRIS ALUMINIUM;EP6C 1598 4 CE INDIR (  02);MANUAL 5-SPEED;VF30U5FS0BS027133;1PTBSYDCA5329Q;06/12/2010 23:27:49;Final Customer Order;SOLD;;;;00399538;TQFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28/02/2011;;;RU3710R;F-00330867;SOLD;3710_7500293835;;04/02/2011;3710-ООО "Леонар Авто";;Final Customer Order;;2011;02;;;;;
509308;00395757;336344;Партнер B9;Partner B9  VP2 ACTIVE  HDi 90 hp/1PB9AFG3N532A013;Minivan;WPP0-BLANC BANQUISE;DV6ATED4 1600    HDI (  01);MANUAL 5-SPEED;VF37J9HXCAJ893932;1PB9AFG3N532A0;02/11/2010 23:27:49;Final Customer Order;SOLD;;;;00395757;YNFM-AMARANTE;PQ02 - PQ02;RE01 - RE01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29/03/2011;;;RU3710R;F-00335668;SOLD;3710_7508460096;;04/03/2011;3710-ООО "Леонар Авто";;Final Customer Order;;2010;01;;;;;
509306;00394689;336342;Боксер;FgTl 335 L2H2(120hp) / 2PU93KHDG609A070 / 10;FRG. EMP.MOYEN H2 16;WPP0-BLANC BANQUISE;2188 HDI P.22DTE+ (  01);MANUAL 6-SPEED;VF3YCBMFB11913177;2PU93KHDG609A070 / 10;26/10/2010 23:27:49;Final Customer Order;SOLD;;;;00394689;VMFZ-GRIS 4;JO01 - JO01;RK04 - RK04;FX01 - FX01;PE03 - PE03;PX05 - PX05;;;;;;;;;;;;;;;;;;;;;;;;;;25/04/2011;;;RU3710R;F-00339604;SOLD;3710_7453101232;;21/01/2011;3710-ООО "Леонар Авто";;Final Customer Order;;2010;01;;;;;
509307;00394693;336343;Боксер;FgVt Combi 333 L2H2(120hp) / 2PU93VHDG609CA70 / 10;FRG.VIT EMP.MOYEN H2;ZWM0-GRIS FER;2188 HDI P.22DTE+ (  01);MANUAL 6-SPEED;VF3YBBMRB11920743;2PU93VHDG609CA70 / 10;26/10/2010 23:27:49;Final Customer Order;SOLD;;;;00394693;VMFZ-GRIS 4;PR01 - PR01;RK04 - RK04;AN03 - AN03;FX01 - FX01;PE03 - PE03;;;;;;;;;;;;;;;;;;;;;;;;;;23/03/2011;;;RU3710R;F-00333973;SOLD;3710_7505805389;;11/02/2011;3710-ООО "Леонар Авто";;Final Customer Order;;2011;01;;;;;
509302;3710;336335;Партнер M5;Partner VP XR 1.4 (karsan) / 1PM5GFTS1532A050/10;Van;5VP0-BLEU LINE;TU3A  1360CC  75HP  E (  02);MANUAL 5-SPEED;VF3GJKFWCAX520573;1PM5GFTS1532A050/10;15/11/2010 23:27:48;Final Customer Order;SOLD;;;;00397939;VHFZ-NOIR;JO01 - JO01;NA01 - NA01;PC13 - PC13;RE01 - RE01;WD05 - WD05;;;;;;;;;;;;;;;;;;;;;;;;;;29/07/2011;;;RU3710R;F-00329444;SOLD;3710_7500973796;Bank Guarantee (BG);04/03/2011;3710-ООО "Леонар Авто";;Final Customer Order;;2011;02;;;;;
509303;3710;336337;Партнер M5;Partner VU 800 TOLE 1.4E (karsan) / 2PM5ZVTS1532A050/10;Van;WPP0-BLANC BANQUISE;TU3A  1360CC  75HP  E (  02);MANUAL 5-SPEED;VF3GCKFWCAX520341;2PM5ZVTS1532A050/10;10/11/2010 23:27:48;Final Customer Order;SOLD;;;;00397880;N0FZ-GRIS 4;JO01 - JO01;WD05 - WD05;PX06 - PX06;;;;;;;;;;;;;;;;;;;;;;;;;;;;30/03/2011;;;RU3710R;F-00327905;SOLD;3710_7510798103;Bank Guarantee (BG);04/03/2011;3710-ООО "Леонар Авто";;Final Customer Order;;2011;02;;;;;
509188;00393800;336191;308 T7;308 SKD 5D Premium 1.6 AT (120hp) e5;Hatchback 5 Doors;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9AM016298;1PT7A5NCAL32BK;08/10/2010 23:27:38;Final Customer Order;SOLD;;;;00393800;XWFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14/02/2011;;;RU3710R;F-00325472;SOLD;3710_7504062612;Bank Guarantee (BG);17/12/2010;3710-ООО "Леонар Авто";;Final Customer Order;;2010;02;;;;;
509191;9002;336195;308 T7;308 SKD 5D Premium Pack 1.6 AT (120hp) e5;Hatchback 5 Doors;VGM0-METAL.VERNIS B VAPOR GREY;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9AM012940;1PT7A5QCAL32BK;09/07/2010 23:27:38;Final Customer Order;SOLD;;;;00386039;XWFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28/02/2011;;;RU3710R;F-00325474;SOLD;3710_7504405383;Bank Guarantee (BG);22/10/2010;3710-ООО "Леонар Авто";;Final Customer Order;;2010;02;;;;;
509192;00380912;336196;308 T7;308 SKD 5D Premium Pack 1.6 AT (120hp) e5;Hatchback 5 Doors;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9AM011152;1PT7A5QCAL32BK;06/07/2010 23:27:38;Final Customer Order;SOLD;;;;00380912;XWFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14/02/2011;;;RU3710R;F-00325475;SOLD;3710_7504456038;Bank Guarantee (BG);03/12/2010;3710-ООО "Леонар Авто";;Final Customer Order;;2010;02;;;;;
509190;9002;336193;4007 MP;4007 SKD Active 2.4 4*4 MT/1PMPSUMRMC00BK;S.U.V.;9TM0-GRIS GARRIGUE;2.4L MMC (  02);4X4 BOIT.MANUELLE 5;Z8TVUSFZCAM940744;1PMPSUMRMC00BK;22/06/2010 23:27:38;Final Customer Order;SOLD;;;;00379669;XAFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26/02/2011;;;RU3710R;F-00325473;SOLD;3710_7507159391;Bank Guarantee (BG);10/12/2010;3710-ООО "Леонар Авто";;Final Customer Order;;2010;02;;;;;
509187;00392613;336190;308 T7;308 SKD 5D Confort Pack 1.6 AT (120hp) e5;Hatchback 5 Doors;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9AM015908;1PT7A5FCAL32BK;06/10/2010 23:27:37;Final Customer Order;SOLD;;;;00392613;4PFX-NOIR;LE05 - LE05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28/02/2011;;;RU3710R;F-00325471;SOLD;3710_7503059025;Bank Guarantee (BG);10/12/2010;3710-ООО "Леонар Авто";;Final Customer Order;;2010;02;;;;;
509186;00388808;336189;308 T7;308 SKD 5D Confort Pack 1.6 AT (120hp) e5;Hatchback 5 Doors;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9AM015492;1PT7A5FCAL32BK;07/09/2010 23:27:37;Final Customer Order;SOLD;;;;00388808;4PFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25/03/2011;;;RU3710R;F-00325470;SOLD;3710_7504615125;Bank Guarantee (BG);03/12/2010;3710-ООО "Леонар Авто";;Final Customer Order;;2010;02;;;;;
508839;3710;335712;Боксер;FgTl 335 L2H2(120hp) / 2PU93KHDG609A070 / 10;FRG. EMP.MOYEN H2 16;WPP0-BLANC BANQUISE;2188 HDI P.22DTE+ (  01);MANUAL 6-SPEED;VF3YCBMFB11924905;2PU93KHDG609A070 / 10;29/11/2010 23:27:09;Final Customer Order;SOLD;;;;00398608;VMFZ-GRIS 4;JO01 - JO01;RK04 - RK04;FX01 - FX01;PE03 - PE03;PX05 - PX05;;;;;;;;;;;;;;;;;;;;;;;;;;15/03/2011;;;RU3710R;F-00328344;SOLD;3710_7503024371;Bank Guarantee (BG);11/02/2011;3710-ООО "Леонар Авто";;Final Customer Order;;2011;01;;;;;
508592;2000/OCT;335381;207 A7;207 5D PREMIUM 1.6 AT (120hp) / 1PA7A5HCAL32A070/10;Hatchback 5 Doors;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;VF3WC5FS9AT091983;1PA7A5HCAL32A070/10;09/09/2010 23:26:54;Final Customer Order;SOLD;;;;00390831;4CFZ-GRIS 4;NF01 - NF01;WF05 - WF05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28/01/2011;;;RU3710R;F-00324685;SOLD;3710_7447098870;;05/11/2010;3710-ООО "Леонар Авто";;Final Customer Order;;2010;02;;;;;
508542;45;335314;308 T7;308 SKD 5D Confort Pack 1.6 AT (120hp) e5;Hatchback 5 Doors;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9AM015419;1PT7A5FCAL32BK;08/09/2010 23:26:50;Final Customer Order;SOLD;;;;00389424;4PFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28/02/2011;;;RU3710R;F-00324541;SOLD;3710_745109488380;Bank Guarantee (BG);26/11/2010;3710-ООО "Леонар Авто";;Final Customer Order;;2010;02;;;;;
507880;00405488;334311;3008 TB;3008 ACTIVE AT6 150hp/1PTBSYHCCM32ORC0;CROSS OVER 5 PORTES;VGM0-METAL.VERNIS B VAPOR GREY;EP6CDT 1598 4 CYL E (  02);AUTOMATIC 6-SPEED;VF30U5FNABS073646;1PTBSYHCCM329Q;30/12/2010 23:25:59;Final Customer Order;SOLD;;;;00405488;2YFX-NOIR;LE05 - LE05;ZV02 - ZV02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20/04/2011;;;RU3710R;F-00335055;SOLD;3710_7502499947;Bank Guarantee (BG);11/03/2011;3710-ООО "Леонар Авто";;Final Customer Order;;2011;02;;;;;
507771;00404760;333572;Партнер B9;Partner B9  FRG long 16 HDi 90 hp / 13;FRG. EMP.LONG H1 8;ZWM0-GRIS FER;1560 HDI DV6AUTED4 (  01);MANUAL 5-SPEED;VF37F9HXCBJ560204;2PB95BC3Y532A0;30/12/2010 23:25:56;Final Customer Order;SOLD;;;;00404760;YMFZ-GRIS 4;PX26 - PX26;RE01 - RE01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28/07/2011;;;RU3710R;F-00335326;SOLD;3710_7509690159;Bank Guarantee (BG);22/04/2011;3710-ООО "Леонар Авто";;Final Customer Order;;2011;01;;;;;
507772;00404765;333577;Партнер B9;Partner B9  FRG long 16 HDi 90 hp / 13;FRG. EMP.LONG H1 8;WPP0-BLANC BANQUISE;1560 HDI DV6AUTED4 (  01);MANUAL 5-SPEED;VF37E9HXCBJ580655;2PB95BC3Y532A0;30/12/2010 23:25:56;Final Customer Order;SOLD;;;;00404765;YLFZ-GRIS 4;PX26 - PX26;RE01 - RE01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17/06/2011;;;RU3710R;F-00338832;SOLD;3710_3905019765;Bank Guarantee (BG);13/05/2011;3710-ООО "Леонар Авто";;Final Customer Order;;2011;01;;;;;
507773;00404768;333580;Партнер B9;Partner B9  FRG long 16 HDi 90 hp / 13;FRG. EMP.LONG H1 8;WPP0-BLANC BANQUISE;1560 HDI DV6AUTED4 (  01);MANUAL 5-SPEED;VF37F9HXCBJ560208;2PB95BC3Y532A0;30/12/2010 23:25:56;Final Customer Order;SOLD;;;;00404768;YMFZ-GRIS 4;PX26 - PX26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20/05/2011;;;RU3710R;F-00334515;SOLD;3710_7504456711;Bank Guarantee (BG);22/04/2011;3710-ООО "Леонар Авто";;Final Customer Order;;2011;01;;;;;
507770;00404732;333544;Партнер B9;Partner B9  VP2 ACTIVE  HDi 90 hp/1PB9AFG3N532A013;Minivan;J4M0-SABLE BIVOUAC;DV6ATED4 1600    HDI (  01);MANUAL 5-SPEED;VF37J9HXCBJ550892;1PB9AFG3N532A0;30/12/2010 23:25:55;Final Customer Order;SOLD;;;;00404732;YNFM-AMARANTE;PQ02 - PQ02;RE07 - RE07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20/04/2011;;;RU3710R;F-00331919;SOLD;3710_3905019765;Bank Guarantee (BG);01/04/2011;3710-ООО "Леонар Авто";;Final Customer Order;;2011;01;;;;;
