Номер<br>ABCnet;Номер Заказа<br>(Дилер);Номер формы выхода;Модель;Версия Модели;Кузов;Цвет Кузова;Двигатель;Kоробка передач;Номер VIN;Версия;Дата заказа;Тип Тек. Рез.;Статус;Пользователь, создавший заказ;Пользователь, зарезервивавший заказ;Дата резервации до;Номер SIV;Отделка Салона;Опции 1;Опции 2;Опции 3;Опции 4;Опции 5;Опции 6;Опции 7;Опции 8;Опции 9;Опции 10;Опции 11;Опции 12;Опции 13;Опции 14;Опции 15;Опции 16;Опции 17;Опции 18;Опции 19;Опции 20;Опции 21;Опции 22;Опции 23;Опции 24;Опции 25;Опции 26;Опции 27;Опции 28;Опции 29;Опции 30;Дата Продажи;Сумма Счета;Номер Заказа Финального Клиента;Дилер;Номер Счета/Накл.;Местонахождение;Идентификационный Номер Покупателя;Тип Оплаты;Ожид.дата доставки;Место доставки;Дополнение;Тип Текущего Резервирования;Тип Предыдущего Резервирования;Год выпуска;Топливо;Комментарии;Subsidiary identification;Last Central DM Action;Dealer estimated delivery date;
569517;9002;392053;308 T7;308 SKD MV 5D Acc 1.6 120ch MT/ 1PT7A5FCA532BKD0;Hatchback 5 Doors;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);MANUAL 5-SPEED;Z8T4C5FS0BM014397;1PT7A5FCA532Z0;14/09/2011 10:17:07;Final Customer Order;Продан клиенту;;D737660;;RC179336;4PFX-NOIR;RE01 - Кондиционер;NA01 - Передние сиденья с подогревом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28/11/2011;;;RU3710R;F-00373171;Продан клиенту;R3710RU_7509628341;;04/11/2011;3710-ООО "Леонар Авто";14/10/11 06:33<br /> - <i>MODIFIED BY PCR</i><br />14/10/11 06:33<br /> - <i>MODIFIED BY PCR</i><br />29/10/11 10:15<br /> - <i>MODIFIED BY PCR</i><br />29/10/11 10:15<br /> - <i>MODIFIED BY PCR</i><br />31/10/11 08:34<br /> - <i>MODIFIED BY PCR</i><br />31/10/11 08:34<br /> - <i>MODIFIED BY PCR</i><br />31/10/11 14:49<br /> - <i>MODIFIED BY PCR</i><br />31/10/11 14:49<br /> - <i>MODIFIED BY PCR</i><br />31/10/11 14:49<br /> - <i>MODIFIED BY PCR</i><br />27/11/11 10:16<br /> - <i>YES</i><br />28/11/11 10:16<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;02;;;;In Dealership;
530728;00430732;366774;Партнер B9;Partner B9 OUTDOOR  HDI 90 hp/1PB9AFS3N532A015;Minivan;WPP0-BLANC BANQUISE;DV6ATED4 1600    HDI (  01);MANUAL 5-SPEED;VF37J9HXCBJ755160;1PB9AFS3N5329S;07/07/2011 17:01:48;Final Customer Order;Продан клиенту;;D762169;;RC171747;YPFZ-GRIS 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26/11/2011;;;RU3710R;F-00372975;Продан клиенту;RU3710R_4003265738;Bank Guarantee (BG);28/10/2011;3710-ООО "Леонар Авто";22/09/11 15:31<br /> - <i>YES</i><br />23/09/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />23/09/11 06:01<br /> - <i>MODIFIED BY PCR</i><br />05/10/11 06:14<br /> - <i>MODIFIED BY PCR</i><br />05/10/11 06:14<br /> - <i>MODIFIED BY PCR</i><br />31/10/11 08:34<br /> - <i>MODIFIED BY PCR</i><br />31/10/11 08:34<br /> - <i>MODIFIED BY PCR</i><br />31/10/11 14:48<br /> - <i>MODIFIED BY PCR</i><br />31/10/11 14:48<br /> - <i>MODIFIED BY PCR</i><br />26/11/11 17:00<br /> - <i>YES</i>;Final Customer Order;SO-FCO in production;2011;01;;;;In Dealership;
530770;00430771;366817;Партнер B9;Partner B9  FRG long 16 HDi 90 hp / 2PB95BC3Y532A015;FRG. EMP.LONG H1 8;XYP0-NOIR ONYX;1560 HDI DV6AUTED4 (  01);MANUAL 5-SPEED;VF37F9HXCBJ760766;2PB95BC3Y5329S;07/07/2011 15:01:50;Final Customer Order;Продан клиенту;;D668017;;RC173385;YMFZ-GRIS 4;GB23 - GB23;LK07 - LK07;PX26 - PX26;RE01 - Кондиционер;XY01 - XY01;;;;;;;;;;;;;;;;;;;;;;;;;;26/11/2011;;;RU3710R;F-00373788;Продан клиенту;RU3710R_7500802905;Bank Guarantee (BG);04/11/2011;3710-ООО "Леонар Авто";29/09/11 06:16<br /> - <i>MODIFIED BY PCR</i><br />29/09/11 06:16<br /> - <i>MODIFIED BY PCR</i><br />05/10/11 06:14<br /> - <i>MODIFIED BY PCR</i><br />05/10/11 06:14<br /> - <i>MODIFIED BY PCR</i><br />02/11/11 12:00<br /> - <i>MODIFIED BY PCR</i><br />02/11/11 12:00<br /> - <i>MODIFIED BY PCR</i><br />02/11/11 14:37<br /> - <i>MODIFIED BY PCR</i><br />02/11/11 14:37<br /> - <i>MODIFIED BY PCR</i><br />26/11/11 13:00<br /> - <i>YES</i><br />26/11/11 15:00<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;01;;;;In Dealership;
538727;9002;376865;308 T7;308 SKD MV 5D Acc 1.6 120ch MT / 1PT7A5FCA532I9D0;Hatchback 5 Doors;ZRM0-GRIS ALUMINIUM;EP6C 1598 4 CE INDIR (  02);MANUAL 5-SPEED;Z8T4C5FS0BM013097;1PT7A5FCA532Z9;07/07/2011 19:01:53;Final Customer Order;Продан клиенту;;D668017;;RC170935;4PFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25/11/2011;;;RU3710R;F-00370127;Продан клиенту;Ru3710R_7500818696;;21/10/2011;3710-ООО "Леонар Авто";22/09/11 06:23<br /> - <i>MODIFIED BY PCR</i><br />22/09/11 06:23<br /> - <i>MODIFIED BY PCR</i><br />14/10/11 10:15<br /> - <i>MODIFIED BY PCR</i><br />14/10/11 10:15<br /> - <i>MODIFIED BY PCR</i><br />14/10/11 16:46<br /> - <i>MODIFIED BY PCR</i><br />14/10/11 16:46<br /> - <i>MODIFIED BY PCR</i><br />17/10/11 15:12<br /> - <i>MODIFIED BY PCR</i><br />17/10/11 15:12<br /> - <i>MODIFIED BY PCR</i><br />17/10/11 15:12<br /> - <i>MODIFIED BY PCR</i><br />25/11/11 17:01<br /> - <i>YES</i><br />25/11/11 19:00<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;02;;;;In Dealership;
580629;9001;397351;Боксер;FgTI 440 L4H2(120hp)/Line22_base/11;FRG. EMP.RALLON H2 2;WPP0-BLANC BANQUISE;2188 HDI P.22DTE+ (  01);MANUAL 6-SPEED;VF3YEBMFC12080285;2PU97MHDG6099V;11/07/2011 15:46:41;Final Customer Order;Продан клиенту;;D746548;;RC174916;VMFZ-GRIS 4;FX01 - FX01;HC08 - HC08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25/11/2011;;;RU3710R;F-00377357;Продан клиенту;RU3710R_7503099147;;21/10/2011;3710-ООО "Леонар Авто";23/11/11 14:32<br /> - <i>MODIFIED BY PCR</i><br />23/11/11 14:32<br /> - <i>MODIFIED BY PCR</i><br />23/11/11 14:32<br /> - <i>MODIFIED BY PCR</i><br />25/11/11 15:15<br /> - <i>YES</i><br />25/11/11 15:45<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;01;;;;In Dealership;
557709;3710;384244;Партнер B9;Partner B9  FRG long 16 HDi 90 hp / 2PB95BC3Y532A015;FRG. EMP.LONG H1 8;WPP0-BLANC BANQUISE;1560 HDI DV6AUTED4 (  01);MANUAL 5-SPEED;VF37F9HXCBJ769334;2PB95BC3Y5329S;12/09/2011 12:16:46;Final Customer Order;Продан клиенту;;D798289;;RC178597;YMFZ-GRIS 4;GB23 - GB23;LK07 - LK07;NA01 - Передние сиденья с подогревом;PX26 - PX26;RE01 - Кондиционер;;;;;;;;;;;;;;;;;;;;;;;;;;25/11/2011;;;RU3710R;F-00374733;Продан клиенту;RU3710R_7503837682;;11/11/2011;3710-ООО "Леонар Авто";05/10/11 06:14<br /> - <i>MODIFIED BY PCR</i><br />05/10/11 06:14<br /> - <i>MODIFIED BY PCR</i><br />18/10/11 06:29<br /> - <i>MODIFIED BY PCR</i><br />18/10/11 06:29<br /> - <i>MODIFIED BY PCR</i><br />07/11/11 13:45<br /> - <i>YES</i><br />08/11/11 20:33<br /> - <i>MODIFIED BY PCR</i><br />08/11/11 20:33<br /> - <i>MODIFIED BY PCR</i><br />08/11/11 22:36<br /> - <i>MODIFIED BY PCR</i><br />08/11/11 22:36<br /> - <i>MODIFIED BY PCR</i><br />08/11/11 22:36<br /> - <i>MODIFIED BY PCR</i><br />25/11/11 12:15<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;01;;;;In Dealership;
580627;9001;397350;Боксер;FgTI 440 L4H2(120hp)/Line22_base/11;FRG. EMP.RALLON H2 2;WPP0-BLANC BANQUISE;2188 HDI P.22DTE+ (  01);MANUAL 6-SPEED;VF3YEBMFC12079759;2PU97MHDG6099V;11/07/2011 10:46:46;Final Customer Order;Продан клиенту;;D746548;;RC174915;VMFZ-GRIS 4;FX01 - FX01;HC08 - HC08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25/11/2011;;;RU3710R;F-00376748;Продан клиенту;RU3710R_7503136906;;21/10/2011;3710-ООО "Леонар Авто";21/11/11 14:28<br /> - <i>MODIFIED BY PCR</i><br />21/11/11 14:28<br /> - <i>MODIFIED BY PCR</i><br />21/11/11 14:28<br /> - <i>MODIFIED BY PCR</i><br />25/11/11 10:00<br /> - <i>YES</i><br />25/11/11 10:45<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;01;;;;In Dealership;
580377;9001;396215;Боксер;FgTI 440 L4H2(120hp)/Line22_base/11;FRG. EMP.RALLON H2 2;WPP0-BLANC BANQUISE;2188 HDI P.22DTE+ (  01);MANUAL 6-SPEED;VF3YEBMFC12070925;2PU97MHDG6099V;29/06/2011 10:46:46;Final Customer Order;Продан клиенту;;D746548;;RC170257;VMFZ-GRIS 4;FX01 - FX01;HC08 - HC08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25/11/2011;;;RU3710R;F-00377058;Продан клиенту;RU3710R_7510843367;;14/10/2011;3710-ООО "Леонар Авто";22/11/11 14:30<br /> - <i>MODIFIED BY PCR</i><br />22/11/11 14:30<br /> - <i>MODIFIED BY PCR</i><br />22/11/11 14:30<br /> - <i>MODIFIED BY PCR</i><br />25/11/11 10:00<br /> - <i>YES</i><br />25/11/11 10:45<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;01;;;;In Dealership;
557717;3710;384248;Партнер B9;Partner B9 OUTDOOR  HDI 90 hp/1PB9AFS3N532A015;Minivan;WPP0-BLANC BANQUISE;DV6ATED4 1600    HDI (  01);MANUAL 5-SPEED;VF37J9HXCBJ783552;1PB9AFS3N5329S;14/09/2011 15:16:39;Final Customer Order;Продан клиенту;;D798289;;RC181051;YPFZ-GRIS 4;NA01 - Передние сиденья с подогревом;XY01 - XY01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24/11/2011;;;RU3710R;F-00376345;Продан клиенту;RU3710R_7504550760;;25/11/2011;3710-ООО "Леонар Авто";19/10/11 06:29<br /> - <i>MODIFIED BY PCR</i><br />19/10/11 06:29<br /> - <i>MODIFIED BY PCR</i><br />25/10/11 06:21<br /> - <i>MODIFIED BY PCR</i><br />25/10/11 06:21<br /> - <i>MODIFIED BY PCR</i><br />07/11/11 19:00<br /> - <i>YES</i><br />16/11/11 20:24<br /> - <i>MODIFIED BY PCR</i><br />16/11/11 20:24<br /> - <i>MODIFIED BY PCR</i><br />17/11/11 14:27<br /> - <i>MODIFIED BY PCR</i><br />17/11/11 14:27<br /> - <i>MODIFIED BY PCR</i><br />17/11/11 14:27<br /> - <i>MODIFIED BY PCR</i><br />24/11/11 15:15<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;01;;;;In Dealership;
569589;9002;392089;308 T7;308 SKD MV 5D All 1.6 120ch AT/ 1PT7A5QCAL32BKD0;Hatchback 5 Doors;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9BM014651;1PT7A5QCAL32Z0;14/09/2011 12:46:36;Final Customer Order;Продан клиенту;;D737659;;RC180590;TTFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24/11/2011;;;RU3710R;F-00374624;Продан клиенту;3710_7599137721;;11/11/2011;3710-ООО "Леонар Авто";18/10/11 06:29<br /> - <i>MODIFIED BY PCR</i><br />18/10/11 06:29<br /> - <i>MODIFIED BY PCR</i><br />24/10/11 12:00<br /> - <i>YES</i><br />07/11/11 08:44<br /> - <i>MODIFIED BY PCR</i><br />07/11/11 08:44<br /> - <i>MODIFIED BY PCR</i><br />07/11/11 08:47<br /> - <i>MODIFIED BY PCR</i><br />07/11/11 08:47<br /> - <i>MODIFIED BY PCR</i><br />08/11/11 14:41<br /> - <i>MODIFIED BY PCR</i><br />08/11/11 14:41<br /> - <i>MODIFIED BY PCR</i><br />08/11/11 14:41<br /> - <i>MODIFIED BY PCR</i><br />24/11/11 12:45<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;02;;;;In Dealership;
581912;9001;397999;Боксер;FgTl 330 L2H2(120hp) /Irito/Tour 2;FRG. EMP.MOYEN H2 12;ZRM0-GRIS ALUMINIUM;2188 HDI P.22DTE+ (  01);MANUAL 6-SPEED;VF3YABMFB12050982;2PU93IHDG6099S;29/06/2011 11:01:42;Final Customer Order;Продан клиенту;;D746548;;RC170383;VMFZ-GRIS 4;PR01 - Противотуманные фары;RC29 - RC29;RE01 - Кондиционер;RK04 - RK04;FX01 - FX01;PE03 - PE03;PX05 - PX05;;;;;;;;;;;;;;;;;;;;;;;;24/11/2011;;;RU3710R;F-00376395;Продан клиенту;RU3710R_7453101232;;19/08/2011;3710-ООО "Леонар Авто";17/11/11 14:27<br /> - <i>MODIFIED BY PCR</i><br />17/11/11 14:27<br /> - <i>MODIFIED BY PCR</i><br />17/11/11 14:27<br /> - <i>MODIFIED BY PCR</i><br />24/11/11 10:45<br /> - <i>YES</i><br />24/11/11 11:00<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;01;;;;In Dealership;
50008539;00435945;398208;107 B0;107 5D ACTIVE 1.0 2-TRONIC/1PB0A5KRBP04A060;Hatchback 5 Doors;LXM0-BLEU ELECTRA;998 MOTEUR TOYOTA ES (  02);2-TRONIC 5-SPEED;VF3PNCFB088619618;1PB0A5KRBP04A0;30/08/2011 17:31:50;Final Customer Order;Продан клиенту;D737659;D798289;;RC176216;3AFF-BRUN;RE01 - Кондиционер;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23/11/2011;;;RU3710R;F-00375432;Продан клиенту;RU3710R_7500973621;BPF Payment Mode;04/11/2011;3710-ООО "Леонар Авто";10/11/11 10:15<br /> - <i>YES</i><br />10/11/11 10:15<br /> - <i>YES</i><br />11/11/11 14:37<br /> - <i>MODIFIED BY PCR</i><br />11/11/11 14:37<br /> - <i>MODIFIED BY PCR</i><br />11/11/11 14:37<br /> - <i>MODIFIED BY PCR</i><br />23/11/11 12:00<br /> - <i>YES</i><br />23/11/11 17:30<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;02;;;;In Dealership;
578713;9002;394644;308 T7;308 SKD MV SPORTIUM 1.6 AT (120 hp)/1PT7A5NCAL32JUD0;Hatchback 5 Doors;T4M0-BOURRASQUE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9BM013123;1PT7A5NCAL32Z2;07/07/2011 10:46:57;Final Customer Order;Продан клиенту;;D762169;;RC172069;XWFJ-ROUGE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23/11/2011;;;RU3710R;F-00371800;Продан клиенту;3710RU_7503012736;;21/10/2011;3710-ООО "Леонар Авто";26/10/11 14:47<br /> - <i>MODIFIED BY PCR</i><br />26/10/11 14:47<br /> - <i>MODIFIED BY PCR</i><br />26/10/11 14:47<br /> - <i>MODIFIED BY PCR</i><br />22/11/11 19:00<br /> - <i>YES</i><br />23/11/11 10:45<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;02;;;;In Dealership;
540763;00436124;379263;Боксер;FgTI 333 L2H1(120hp) / 2PU93EHDG609A080;FRG. EMP.MOYEN H1 14;4PP0-BLEU IMPERIAL;2188 HDI P.22DTE+ (  01);MANUAL 6-SPEED;VF3YBBMFB12079054;2PU93EHDG6099Q;31/08/2011 10:31:59;Final Customer Order;Продан клиенту;;D746548;;RC176369;RYFJ-ROUGE;JO01 - JO01;RK04 - RK04;FX01 - FX01;PE03 - PE03;PX05 - PX05;;;;;;;;;;;;;;;;;;;;;;;;;;23/11/2011;;;RU3710R;F-00373011;Продан клиенту;RU3710R_6505231417;Bank Guarantee (BG);21/10/2011;3710-ООО "Леонар Авто";22/09/11 06:23<br /> - <i>MODIFIED BY PCR</i><br />22/09/11 06:23<br /> - <i>MODIFIED BY PCR</i><br />11/10/11 06:24<br /> - <i>MODIFIED BY PCR</i><br />11/10/11 06:24<br /> - <i>MODIFIED BY PCR</i><br />26/10/11 14:48<br /> - <i>MODIFIED BY PCR</i><br />26/10/11 14:48<br /> - <i>MODIFIED BY PCR</i><br />31/10/11 14:48<br /> - <i>MODIFIED BY PCR</i><br />31/10/11 14:48<br /> - <i>MODIFIED BY PCR</i><br />23/11/11 10:15<br /> - <i>YES</i><br />23/11/11 10:30<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;01;;;;In Dealership;
580625;9001;397349;Боксер;FgTI 440 L4H2(120hp)/Line22_base/11;FRG. EMP.RALLON H2 2;WPP0-BLANC BANQUISE;2188 HDI P.22DTE+ (  01);MANUAL 6-SPEED;VF3YEBMFC12078857;2PU97MHDG6099V;11/07/2011 10:31:59;Final Customer Order;Продан клиенту;;D746548;;RC174899;VMFZ-GRIS 4;FX01 - FX01;HC08 - HC08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23/11/2011;;;RU3710R;F-00376579;Продан клиенту;RU3710R_7505792204;;21/10/2011;3710-ООО "Леонар Авто";18/11/11 14:26<br /> - <i>MODIFIED BY PCR</i><br />18/11/11 14:26<br /> - <i>MODIFIED BY PCR</i><br />18/11/11 14:26<br /> - <i>MODIFIED BY PCR</i><br />23/11/11 10:15<br /> - <i>YES</i><br />23/11/11 10:30<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;01;;;;In Dealership;
535397;3710;372902;Боксер;FgTl 335 L2H2(120hp) / 2PU93KHDG609A080;FRG. EMP.MOYEN H2 16;H8M0-BEIGE GOLDEN WH;2188 HDI P.22DTE+ (  01);MANUAL 6-SPEED;VF3YCBMFB12048140;2PU93KHDG609A0;23/06/2011 19:01:56;Final Customer Order;Продан клиенту;;D746548;;RC169707;RYFJ-ROUGE;JO01 - JO01;RK04 - RK04;FX01 - FX01;PE03 - PE03;PX05 - PX05;;;;;;;;;;;;;;;;;;;;;;;;;;22/11/2011;;;RU3710R;F-00376317;Продан клиенту;RU3710R_7504033194;;19/08/2011;3710-ООО "Леонар Авто";17/11/11 14:27<br /> - <i>MODIFIED BY PCR</i><br />17/11/11 14:27<br /> - <i>MODIFIED BY PCR</i><br />22/11/11 11:01<br /> - <i>YES</i><br />22/11/11 19:00<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;01;;;;In Dealership;
569593;9002;392091;308 T7;308 SKD MV 5D All 1.6 120ch AT/ 1PT7A5QCAL32BKD0;Hatchback 5 Doors;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;Z8T4C5FS9BM014578;1PT7A5QCAL32Z0;14/09/2011 19:01:33;Final Customer Order;Продан клиенту;;D746546;;RC180592;TTFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18/11/2011;;;RU3710R;F-00373877;Продан клиенту;RU3710R_7504274908;;04/11/2011;3710-ООО "Леонар Авто";15/10/11 06:32<br /> - <i>MODIFIED BY PCR</i><br />15/10/11 06:32<br /> - <i>MODIFIED BY PCR</i><br />01/11/11 10:15<br /> - <i>MODIFIED BY PCR</i><br />01/11/11 10:15<br /> - <i>MODIFIED BY PCR</i><br />02/11/11 07:14<br /> - <i>MODIFIED BY PCR</i><br />02/11/11 07:14<br /> - <i>MODIFIED BY PCR</i><br />02/11/11 14:37<br /> - <i>MODIFIED BY PCR</i><br />02/11/11 14:37<br /> - <i>MODIFIED BY PCR</i><br />02/11/11 14:37<br /> - <i>MODIFIED BY PCR</i><br />18/11/11 10:15<br /> - <i>YES</i><br />18/11/11 19:00<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;02;;;;In Dealership;
530787;00430789;366836;Партнер B9;Partner B9  VP1 ACCESS 90 hp / 1PB9AFCFJ532A015;Minivan;WPP0-BLANC BANQUISE;TU5JP4B   1587   ESS (  02);MANUAL 5-SPEED;VF37JNFRCBJ761235;1PB9AFCFJ5329S;07/07/2011 10:31:28;Final Customer Order;Продан клиенту;;D746548;;RC171739;YMFZ-GRIS 4;RE01 - Кондиционер;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15/11/2011;;;RU3710R;F-00372566;Продан клиенту;RU3710R_7508401986;Bank Guarantee (BG);04/11/2011;3710-ООО "Леонар Авто";28/09/11 06:15<br /> - <i>MODIFIED BY PCR</i><br />28/09/11 06:15<br /> - <i>MODIFIED BY PCR</i><br />05/10/11 06:14<br /> - <i>MODIFIED BY PCR</i><br />05/10/11 06:14<br /> - <i>MODIFIED BY PCR</i><br />05/10/11 11:45<br /> - <i>YES</i><br />27/10/11 19:00<br /> - <i>MODIFIED BY PCR</i><br />27/10/11 19:00<br /> - <i>MODIFIED BY PCR</i><br />28/10/11 14:38<br /> - <i>MODIFIED BY PCR</i><br />28/10/11 14:38<br /> - <i>MODIFIED BY PCR</i><br />15/11/11 10:30<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;02;;;;In Dealership;
538756;9002;376894;308 T7;308 SKD MV 5D Act 1.6 120ch MT / 1PT7A5NCA532BKD0;Hatchback 5 Doors;VGM0-VAPOR GREY;EP6C 1598 4 CE INDIR (  02);MANUAL 5-SPEED;Z8T4C5FS0BM012352;1PT7A5NCA5329Q;07/07/2011 12:01:19;Final Customer Order;Продан клиенту;;D737660;;RC171574;XWFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12/11/2011;;;RU3710R;F-00366981;Продан клиенту;RU3710R_7501097463;;30/09/2011;3710-ООО "Леонар Авто";13/09/11 06:27<br /> - <i>MODIFIED BY PCR</i><br />13/09/11 06:27<br /> - <i>MODIFIED BY PCR</i><br />29/09/11 06:17<br /> - <i>MODIFIED BY PCR</i><br />29/09/11 06:17<br /> - <i>MODIFIED BY PCR</i><br />29/09/11 10:00<br /> - <i>MODIFIED BY PCR</i><br />29/09/11 10:00<br /> - <i>MODIFIED BY PCR</i><br />29/09/11 15:05<br /> - <i>MODIFIED BY PCR</i><br />29/09/11 15:05<br /> - <i>MODIFIED BY PCR</i><br />29/09/11 15:05<br /> - <i>MODIFIED BY PCR</i><br />12/11/11 11:30<br /> - <i>YES</i><br />12/11/11 12:00<br /> - <i>YES</i>;Final Customer Order;SO (fixed);2011;02;;;;In Dealership;
539649;9002;377935;308 T7;308 SW MV ACTIVE 1.6 AT (120 hp) / 1PT7CLKCAL32A0D0;Break;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;VF34H5FS9BS245552;1PT7CLKCAL329R;08/07/2011 06:49:53;Final Customer Order;Продан клиенту;;D746546;25/10/2011;RC173995;XWFX-NOIR;NA01 - Передние сиденья с подогревом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13/10/2011;;;RU3710R;F-00366169;Продан клиенту;RU3710R_7505832370;;23/09/2011;3710-ООО "Леонар Авто";24/09/11 19:04<br /> - <i>MODIFIED BY PCR</i><br />24/09/11 19:04<br /> - <i>MODIFIED BY PCR</i><br />24/09/11 21:04<br /> - <i>MODIFIED BY PCR</i><br />24/09/11 21:04<br /> - <i>MODIFIED BY PCR</i><br />13/10/11 10:15<br /> - <i>YES</i><br />13/10/11 12:00<br /> - <i>YES</i><br />03/11/11 06:20<br /> - <i>MODIFIED BY PCR</i><br />03/11/11 06:20<br /> - <i>MODIFIED BY PCR</i>;Final Customer Order;SO (fixed);2011;02;;;;In Dealership;
539651;3710;377937;308 T7;308 SW MV ACTIVE 1.6 AT (120 hp) / 1PT7CLKCAL32A0D0;Break;VGM0-VAPOR GREY;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;VF34H5FS9BS272267;1PT7CLKCAL329R;08/07/2011 06:49:47;Final Customer Order;Продан клиенту;;D746546;25/10/2011;RC173996;XWFX-NOIR;NA01 - Передние сиденья с подогревом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29/10/2011;;;RU3710R;F-00370427;Продан клиенту;RU3710R_7504599103;;21/10/2011;3710-ООО "Леонар Авто";28/09/11 06:15<br /> - <i>MODIFIED BY PCR</i><br />28/09/11 06:15<br /> - <i>MODIFIED BY PCR</i><br />28/09/11 06:16<br /> - <i>MODIFIED BY PCR</i><br />28/09/11 06:16<br /> - <i>MODIFIED BY PCR</i><br />01/10/11 16:00<br /> - <i>YES</i><br />12/10/11 17:00<br /> - <i>MODIFIED BY PCR</i><br />12/10/11 17:00<br /> - <i>MODIFIED BY PCR</i><br />18/10/11 17:05<br /> - <i>MODIFIED BY PCR</i><br />18/10/11 17:05<br /> - <i>MODIFIED BY PCR</i><br />29/10/11 17:30<br /> - <i>YES</i><br />03/11/11 06:20<br /> - <i>MODIFIED BY PCR</i><br />03/11/11 06:20<br /> - <i>MODIFIED BY PCR</i>;Final Customer Order;SO (fixed);2011;02;;;;In Dealership;
539648;9002;377934;308 T7;308 SW MV Act 1.6 MT (120 hp) / 1PT7CLKCA532A0D0;Break;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);MANUAL 5-SPEED;VF34H5FS0BS250314;1PT7CLKCA5329R;08/07/2011 06:49:39;Final Customer Order;Продан клиенту;;D737660;25/10/2011;RC173979;XWFX-NOIR;NA01 - Передние сиденья с подогревом;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29/09/2011;;;RU3710R;F-00365669;Продан клиенту;RU3710R_3702380910;;30/09/2011;3710-ООО "Леонар Авто";21/09/11 21:06<br /> - <i>MODIFIED BY PCR</i><br />21/09/11 21:06<br /> - <i>MODIFIED BY PCR</i><br />21/09/11 23:09<br /> - <i>MODIFIED BY PCR</i><br />21/09/11 23:09<br /> - <i>MODIFIED BY PCR</i><br />29/09/11 10:31<br /> - <i>YES</i><br />29/09/11 17:17<br /> - <i>YES</i><br />03/11/11 06:20<br /> - <i>MODIFIED BY PCR</i><br />03/11/11 06:20<br /> - <i>MODIFIED BY PCR</i>;Final Customer Order;SO (fixed);2011;02;;;;In Dealership;
